// STATION DATA (Astrox Imperium) 
// STATION;variable;value
STATION;id;0
STATION;name;Quah Relay Station
STATION;type;Data Relay Station
STATION;owner;Xigee Jagvis
STATION;faction;Alpha
STATION;material;station_material_Alpha.png
STATION;color;1 , .46, .19, 1
STATION;level;1
STATION;icon;quah.png
STATION;filename;sector_29_station_0.txt
STATION;max_hp;25000
STATION;dockfee;100
STATION;lease;1
STATION;seed;2-3-1-6-7-3-9-1-3-6-2-0-90
STATION;interior_seed;4-8-0-4
// SERVICES;servicename;bool
SERVICES;lounge;False
SERVICES;market;True
SERVICES;refinery;True
SERVICES;garage;True
SERVICES;university;False
SERVICES;hangar;True
SERVICES;storage;False
SERVICES;fabricator;False
SERVICES;contracts;False
SERVICES;admin;False

// ENTERTAINMENT;title;bonus morale, bonus loyalty;price;type;image;description
ENTERTAINMENT;StarLuck Casino;0.05,0.05;24000;Gambling;entertain_casino.png;A weekend package to the local casino for your entire crew, complete with pocket money. 5% Morale Boost, 5% Loyalty Boost
// MERC;level;Price_modifier;Ship_filename
<MERC>
ITEM;732;1;0.56
ITEM;673;18;1.06
ITEM;677;6;1.18
ITEM;750;5;0.56
ITEM;692;18;0.92
ITEM;679;14;0.78
ITEM;759;12;0.75
ITEM;733;9;0.76
ITEM;742;5;1.04
ITEM;711;12;0.70
ITEM;691;5;0.56
ITEM;620;4;0.89
ITEM;640;1;0.59
ITEM;660;2;0.82
ITEM;600;4;0.97
ITEM;403;3;0.68
ITEM;406;8;0.68
ITEM;301;7;1.20
ITEM;408;5;0.81
ITEM;404;4;0.87
ITEM;405;4;0.97
ITEM;407;5;1.08
ITEM;302;3;0.65
ITEM;300;8;0.57
ITEM;1;19;0.66
ITEM;20;21;1.03
ITEM;103;95;0.90
ITEM;101;11;0.72
ITEM;100;10;0.86
ITEM;158;80;0.55
ITEM;152;48;0.83
ITEM;155;18;1.08
ITEM;157;96;0.63
ITEM;164;82;0.57
ITEM;150;72;1.22
ITEM;151;52;0.91
ITEM;156;2;1.17
ITEM;153;2;0.98
ITEM;168;6;1.15
ITEM;2190;7;0.86
ITEM;2339;5;0.99
ITEM;2304;7;1.11
ITEM;2120;7;0.66
ITEM;2426;2;0.98
ITEM;2334;4;1.19
ITEM;2279;5;0.51
ITEM;2284;1;0.55
ITEM;2429;5;0.57
ITEM;2406;2;1.07
ITEM;2386;3;1.15
ITEM;2416;8;1.12
ITEM;2253;5;0.67
ITEM;2210;6;1.24
ITEM;2344;9;0.57
ITEM;2220;3;1.24
</MARKET>
// SKILLS;Skill_id;Price_modifier
<SKILLS>
SKILL;24;1.19
SKILL;14;1.40
SKILL;32;0.56
SKILL;63;0.66
SKILL;22;0.63
SKILL;55;1.24
SKILL;62;0.61
SKILL;43;1.76
</SKILLS>
// MISSION , dbid , timer, id, data, title, factionid
<MISSIONS>
</MISSIONS>
// SHIP HANGAR;count;Price_modifier;Ship_filename
<HANGAR>
SHIP;1;1.00;ship_data_(recon_dreadnought_1).txt
SHIP;2;0.95;ship_data_(pirate_escort_1).txt
SHIP;3;1.05;ship_data_(recon_carrier_1).txt
SHIP;4;0.94;ship_data_(excavation_utility_1).txt
SHIP;5;1.00;ship_data_(transport_cruiser_1).txt
SHIP;6;0.92;ship_data_(pirate_shuttle_1).txt
SHIP;7;0.93;ship_data_(constellation_destroyer_1).txt
</HANGAR>
// STORAGE;item_id;Qty;0
<STORAGE>
