// STATION DATA (Astrox Imperium) 
// STATION;variable;value
STATION;id;0
STATION;name;Spacebook
STATION;type;Scientific Analysis Facility
STATION;owner;Sevxad Cawheaino
STATION;faction;Alpha
STATION;material;station_material_Alpha.png
STATION;color;1 , .46, .19, 1
STATION;level;4
STATION;icon;spacebook.png
STATION;filename;sector_30_station_0.txt
STATION;max_hp;25000
STATION;dockfee;100
STATION;lease;1
STATION;seed;3-7-1-4-4-1-8-0-4-6-1-8-1-3-1-3-7-90
STATION;interior_seed;5-4-45-7
// SERVICES;servicename;bool
SERVICES;lounge;True
SERVICES;market;True
SERVICES;refinery;True
SERVICES;garage;True
SERVICES;university;True
SERVICES;hangar;True
SERVICES;storage;True
SERVICES;fabricator;True
SERVICES;contracts;True
SERVICES;admin;True

// ENTERTAINMENT;title;bonus morale, bonus loyalty;price;type;image;description
ENTERTAINMENT;Pod Racing event;0.25,0.0;40000;Sport Racing Event;entertain_race.png;All expense paid trip to the weekly 'Astrox Pod Racing' (APR) event. 25% Morale Boost.
ENTERTAINMENT;Spa Treatment;0.15,0.0;18500;Rest and Relaxation;entertain_spa.png;Send your crew to the spa, let them rest and relax for awhile. 15% Morale Boost.
ENTERTAINMENT;Private Party;0.10,0.0;2700;Party;entertain_bar.png;Throw a private party at the local station pub for your entire fleet. 10% Morale Boost.
ENTERTAINMENT;BioSynth Wildlife Park;0.05,0.05;26000;Rest and Relaxation;entertain_park.png;A weekend package to the local wildlife BioSynth park for your entire crew, included petting zoo. 5% Morale Boost, 5% Loyalty Boost
ENTERTAINMENT;Bottle of Whiskey;0.025,0.0;850;Whiskey;entertain_bar.png;Purchase a bottle of whiskey for each of your fleet members. 2.5% Morale bonus.
// MERC;level;Price_modifier;Ship_filename
<MERC>
MERC;6;1.10;npc_ship_data_(pirate_carrier_1).txt
MERC;6;1.74;npc_ship_data_(battle_carrier_1).txt
MERC;2;1.89;npc_ship_data_(pirate_utility_1).txt
</MERC>
// MARKET;Item_id;Qty;Price_modifier
<MARKET>
BUYORDER;Market Needs Goods: (1) Items ;2x797;47505;160634.70
ITEM;1530;25;1.06;66238.09
ITEM;1590;6;1.13;66238.09
ITEM;1501;8;1.05;66238.09
ITEM;2112;95;0.99;42.96016
ITEM;2115;8;0.99;42.96016
ITEM;2128;112;1.19;42.96016
ITEM;76;80;0.79;42.96016
ITEM;2127;5;0.83;42.96016
ITEM;63;89;1.02;177.6666
ITEM;2126;41;0.82;177.6666
ITEM;42;160;0.64;177.6666
ITEM;2125;97;0.48;450.0121
ITEM;2651;193;1.18;450.0121
ITEM;43;87;1.01;29.43306
ITEM;2119;105;1.20;29.43306
ITEM;60;182;0.51;29.43306
ITEM;2123;163;0.72;29.43306
ITEM;78;34;0.88;29.43306
ITEM;2652;140;0.56;29.43306
ITEM;2111;181;1.23;29.43306
ITEM;2121;127;0.63;29.43306
ITEM;2113;169;1.11;29.43306
ITEM;77;37;0.64;29.43306
ITEM;50;104;0.68;29.43306
ITEM;51;95;0.91;27.84171
ITEM;2120;103;0.80;27.84171
ITEM;734;65;1.10;27.84171
ITEM;678;2;0.76;15751.85
ITEM;680;28;0.86;15751.85
ITEM;755;35;0.76;15751.85
ITEM;746;38;1.04;15751.85
ITEM;679;55;0.90;15751.85
ITEM;751;10;0.87;15751.85
ITEM;752;12;0.92;15751.85
ITEM;723;21;0.63;3001.842
ITEM;740;16;1.07;3001.842
ITEM;741;21;0.56;3001.842
ITEM;737;49;0.62;3001.842
ITEM;733;56;1.10;97245.49
ITEM;701;32;1.17;97245.49
ITEM;757;12;0.60;97245.49
ITEM;727;6;0.59;97245.49
ITEM;735;8;0.57;97245.49
ITEM;736;29;0.75;97245.49
ITEM;692;30;1.16;16383.62
ITEM;691;49;0.80;16383.62
ITEM;738;32;1.15;1217987
ITEM;758;7;1.19;1217987
ITEM;620;13;0.84;1217987
ITEM;661;18;1.10;1217987
ITEM;643;6;0.71;29071.33
ITEM;603;13;0.52;19152.45
ITEM;621;9;1.09;19152.45
ITEM;660;6;0.73;19152.45
ITEM;602;1;0.94;19152.45
ITEM;642;10;0.89;19152.45
ITEM;601;8;0.65;19152.45
ITEM;662;5;1.02;19152.45
ITEM;641;9;0.91;19152.45
ITEM;640;17;1.11;4885.07
ITEM;622;11;0.94;4885.07
ITEM;663;11;0.85;35805.19
ITEM;600;7;0.78;35805.19
ITEM;623;7;0.86;35805.19
ITEM;325;28;0.98;35805.19
ITEM;324;2;1.05;46.68998
ITEM;321;22;0.80;46.68998
ITEM;300;10;1.19;46.68998
ITEM;301;34;1.23;46.68998
ITEM;313;16;0.58;87.05654
ITEM;404;28;0.92;87.05654
ITEM;304;30;0.55;87.05654
ITEM;403;38;0.78;87.05654
ITEM;303;4;0.79;87.05654
ITEM;312;16;1.00;87.05654
ITEM;405;35;0.88;87.05654
ITEM;322;14;0.75;87.05654
ITEM;320;8;0.68;87.05654
ITEM;406;39;0.65;87.05654
ITEM;305;21;1.02;87.05654
ITEM;310;1;0.67;87.05654
ITEM;311;21;1.13;87.05654
ITEM;323;13;1.02;87.05654
ITEM;407;9;0.69;87.05654
ITEM;408;33;1.01;87.05654
ITEM;302;24;0.90;87.05654
ITEM;3;105;0.86;47.12342
ITEM;22;272;0.56;47.12342
ITEM;20;236;0.64;49.55901
ITEM;21;234;0.91;49.55901
ITEM;2;263;0.99;49.55901
ITEM;1;82;0.77;49.55901
ITEM;23;346;0.90;49.55901
ITEM;4;91;1.06;49.55901
ITEM;102;371;0.99;49.55901
ITEM;113;160;0.97;49.55901
ITEM;107;56;0.95;49.55901
ITEM;104;103;1.19;49.55901
ITEM;100;465;0.64;49.55901
ITEM;105;176;1.14;49.55901
ITEM;106;360;0.57;49.55901
ITEM;109;88;1.17;49.55901
ITEM;114;15;0.55;49.55901
ITEM;118;524;0.58;49.55901
ITEM;101;117;0.82;49.55901
ITEM;103;597;1.04;49.55901
ITEM;216;27;0.65;49.55901
ITEM;214;260;0.57;49.55901
ITEM;200;155;1.17;49.55901
ITEM;208;366;0.64;49.55901
ITEM;156;56;0.51;49.55901
ITEM;152;381;1.04;49.55901
ITEM;212;37;1.09;84.38152
ITEM;218;23;1.10;188.7134
ITEM;160;335;0.93;188.7134
ITEM;169;21;1.17;188.7134
ITEM;202;395;0.83;188.7134
ITEM;215;21;1.26;188.7134
ITEM;163;274;1.17;188.7134
ITEM;213;199;0.99;188.7134
ITEM;203;142;0.82;188.7134
ITEM;168;215;1.20;58.62173
ITEM;206;82;0.66;58.62173
ITEM;157;145;1.07;58.62173
ITEM;151;38;0.81;8.47245
ITEM;153;56;1.17;13.02955
ITEM;167;324;0.74;13.02955
ITEM;210;203;0.62;37.21759
ITEM;2417;23;1.04;1914.16
ITEM;2398;7;1.07;524.9714
ITEM;2181;9;0.86;23518.64
ITEM;2448;37;0.97;23518.64
ITEM;2349;23;0.80;23518.64
ITEM;2140;37;0.63;23518.64
ITEM;2450;13;0.54;23518.64
ITEM;2464;29;0.52;23518.64
ITEM;2306;18;1.21;23518.64
ITEM;2406;19;0.62;23518.64
ITEM;2311;21;1.04;23518.64
ITEM;2455;20;0.77;23518.64
ITEM;2556;23;0.85;23518.64
ITEM;2290;13;0.59;39997.2
ITEM;2223;23;1.09;39997.2
ITEM;2329;25;1.06;39997.2
ITEM;2436;24;0.61;39997.2
ITEM;2301;38;0.78;39997.2
ITEM;2304;1;1.11;64009.18
ITEM;2335;29;0.77;64009.18
ITEM;2458;38;1.24;64009.18
ITEM;2330;26;0.89;64009.18
</MARKET>
// SKILLS;Skill_id;Price_modifier
<SKILLS>
SKILL;60;0.62
SKILL;210;0.66
SKILL;23;1.97
SKILL;21;0.57
SKILL;221;1.20
SKILL;52;1.37
SKILL;53;1.02
SKILL;231;0.50
SKILL;47;1.72
</SKILLS>
// MISSION , dbid , timer, id, data, title, factionid
<MISSIONS>
</MISSIONS>
// SHIP HANGAR;count;Price_modifier;Ship_filename
<HANGAR>
SHIP;1;1.03;ship_data_(battle_cruiser_1).txt
SHIP;2;1.04;ship_data_(transport_shuttle_1).txt
SHIP;3;1.08;ship_data_(battle_cruiser_1).txt
SHIP;4;0.99;ship_data_(support_utility_1).txt
</HANGAR>
// STORAGE;item_id;Qty;0
<STORAGE>
