// STATION DATA (Astrox Imperium) 
// STATION;variable;value
STATION;id;0
STATION;name;CoraVault Hub
STATION;type;Neural Transceiver Station
STATION;owner;Uelas Rastzepea
STATION;faction;Trade
STATION;material;station_material_Trade.png
STATION;color;.70 , 1, .23 , 1
STATION;level;1
STATION;icon;coravault.png
STATION;filename;sector_65_station_0.txt
STATION;max_hp;25000
STATION;dockfee;100
STATION;lease;1
STATION;seed;4-0-0-7-0-2-4-0-4-3-3-4-0-6-7-0-4-0-3-1-3-7-90
STATION;interior_seed;4-7-45-4
// SERVICES;servicename;bool
SERVICES;lounge;True
SERVICES;market;True
SERVICES;refinery;False
SERVICES;garage;True
SERVICES;university;False
SERVICES;hangar;True
SERVICES;storage;True
SERVICES;fabricator;False
SERVICES;contracts;False
SERVICES;admin;True

// ENTERTAINMENT;title;bonus morale, bonus loyalty;price;type;image;description
ENTERTAINMENT;Karaoke Night;0.15,0.05;15000;Musical Entertainment;entertain_show.png;Your fleet is treated to a night of karaoke at the local music tavern. 15% Morale , 5% Loyalty bonus.
ENTERTAINMENT;Spa Treatment;0.15,0.0;18500;Rest and Relaxation;entertain_spa.png;Send your crew to the spa, let them rest and relax for awhile. 15% Morale Boost.
// MERC;level;Price_modifier;Ship_filename
<MERC>
MERC;3;0.69;npc_ship_data_(pirate_escort_1).txt
MERC;7;0.62;npc_ship_data_(recon_carrier_1).txt
MERC;9;0.64;npc_ship_data_(pirate_frigate_1).txt
</MERC>
// MARKET;Item_id;Qty;Price_modifier
<MARKET>
BUYORDER;Market Shortage: (3) Items ;332x282,332x591,332x786;229558;70979.72
ITEM;710;29;1.13;4962.5
ITEM;736;5;0.55;4962.5
ITEM;741;17;0.71;4962.5
ITEM;692;10;0.58;4962.5
ITEM;712;2;0.83;4962.5
ITEM;726;7;1.20;4962.5
ITEM;672;27;0.94;168525
ITEM;728;19;0.52;168525
ITEM;737;11;1.03;446250
ITEM;750;4;1.08;446250
ITEM;690;16;0.54;446250
ITEM;701;4;0.92;446250
ITEM;742;3;0.54;446250
ITEM;759;21;0.63;81262.5
ITEM;600;1;1.19;81262.5
ITEM;640;3;0.82;81262.5
ITEM;660;1;0.73;81262.5
ITEM;620;3;0.57;81262.5
ITEM;300;2;0.73;81262.5
ITEM;404;3;1.04;81262.5
ITEM;405;9;0.73;81262.5
ITEM;407;8;1.03;81262.5
ITEM;406;9;0.98;81262.5
ITEM;403;9;1.04;81262.5
ITEM;301;2;0.71;81262.5
ITEM;302;737;0.55;23.38875
ITEM;408;1;0.78;23.38875
ITEM;1;72;0.87;23.38875
ITEM;20;79;1.19;23.38875
ITEM;100;205;0.87;0.36625
ITEM;103;55;0.87;0.36625
ITEM;101;81;0.86;0.36625
ITEM;168;21;1.24;0.36625
ITEM;156;79;1.03;0.36625
ITEM;155;4;0.73;0.36625
ITEM;151;40;0.54;0.36625
ITEM;157;117;0.58;18.98325
ITEM;152;33;0.61;18.98325
ITEM;153;18;1.16;18.98325
ITEM;164;70;1.15;18.98325
ITEM;158;80;1.14;18.98325
ITEM;150;58;0.58;18.98325
ITEM;2269;2;1.09;18.98325
ITEM;2434;2;0.56;18.98325
ITEM;2284;1;1.03;18.98325
ITEM;2427;4;0.74;18.98325
ITEM;2309;5;0.95;18.98325
ITEM;2396;7;0.80;18.98325
ITEM;2538;3;0.97;18.98325
ITEM;2556;1;0.67;18.98325
ITEM;2220;6;1.10;18.98325
ITEM;2180;8;0.64;18.98325
ITEM;2210;7;1.08;18.98325
ITEM;2250;4;1.08;18.98325
ITEM;2361;1;0.94;18.98325
ITEM;2339;3;0.52;29272.34
ITEM;2319;2;0.53;29272.34
</MARKET>
// SKILLS;Skill_id;Price_modifier
<SKILLS>
SKILL;61;1.37
SKILL;35;1.00
SKILL;56;0.57
SKILL;13;1.32
SKILL;63;1.80
</SKILLS>
// MISSION , dbid , timer, id, data, title, factionid
<MISSIONS>
</MISSIONS>
// SHIP HANGAR;count;Price_modifier;Ship_filename
<HANGAR>
SHIP;1;0.99;ship_data_(battle_escort_1).txt
SHIP;2;0.95;ship_data_(support_cruiser_1).txt
SHIP;3;1.09;ship_data_(support_shuttle_1).txt
SHIP;4;0.93;ship_data_(transport_carrier_1).txt
SHIP;5;1.09;ship_data_(support_escort_1).txt
SHIP;6;0.94;ship_data_(pirate_frigate_1).txt
SHIP;7;1.04;ship_data_(pirate_shuttle_1).txt
SHIP;8;0.92;ship_data_(pirate_frigate_1).txt
SHIP;9;0.98;ship_data_(recon_carrier_1).txt
</HANGAR>
// STORAGE;item_id;Qty;0
<STORAGE>
