// STATION DATA (Astrox Imperium) 
// STATION;variable;value
STATION;id;0
STATION;name;Kinetics Manufacturing
STATION;type;Reclaimed Goods Facility
STATION;owner;Mesbru Wagased
STATION;faction;Alpha
STATION;material;station_material_Alpha.png
STATION;color;1 , .46, .19, 1
STATION;level;8
STATION;icon;kinetics.png
STATION;filename;sector_33_station_0.txt
STATION;max_hp;25000
STATION;dockfee;100
STATION;lease;1
STATION;seed;4-8-1-3-8-0-9-1-1-8-3-5-0-6-5-1-3-1-3-7-0-3-0
STATION;interior_seed;5-5-30-9
// SERVICES;servicename;bool
SERVICES;lounge;True
SERVICES;market;True
SERVICES;refinery;True
SERVICES;garage;True
SERVICES;university;True
SERVICES;hangar;True
SERVICES;storage;True
SERVICES;fabricator;True
SERVICES;contracts;True
SERVICES;admin;True

// ENTERTAINMENT;title;bonus morale, bonus loyalty;price;type;image;description
ENTERTAINMENT;Deathmatch League;0.15,0.08;68500;Sport Fighting Event;entertain_fight.png;Tickets to the Deathmatch League, where your entire fleet will enjoy a evening of bloodsport. 15% Morale , 8% Loyalty bonus.
// MERC;level;Price_modifier;Ship_filename
<MERC>
MERC;5;1.44;npc_ship_data_(recon_shuttle_1).txt
MERC;3;1.12;npc_ship_data_(battle_shuttle_1).txt
MERC;9;1.33;npc_ship_data_(battle_carrier_1).txt
</MERC>
// MARKET;Item_id;Qty;Price_modifier
<MARKET>
BUYORDER;Market Out of Stock: (2) Items ;121x553,111x864;51166;87754.90
ITEM;50;108;0.65;13.26978
ITEM;2651;380;1.04;13.26978
ITEM;2122;59;1.00;13.26978
ITEM;75;10;1.16;13.26978
ITEM;2112;71;1.08;13.26978
ITEM;2123;31;1.11;835.5269
ITEM;2118;223;0.85;835.5269
ITEM;2117;217;0.84;191.7106
ITEM;60;210;0.98;42.24685
ITEM;76;248;1.13;42.24685
ITEM;2128;44;1.21;42.24685
ITEM;61;233;0.99;42.24685
ITEM;2124;262;1.14;1059.274
ITEM;70;112;0.62;1059.274
ITEM;2127;217;1.07;77.84496
ITEM;2115;56;0.99;72.58977
ITEM;2130;208;1.05;72.58977
ITEM;2114;148;0.84;72.58977
ITEM;673;154;0.55;72.58977
ITEM;674;85;1.12;128107.5
ITEM;672;35;0.58;128107.5
ITEM;728;109;1.22;128107.5
ITEM;757;37;1.12;128107.5
ITEM;737;2;1.16;511600.7
ITEM;756;31;0.73;511600.7
ITEM;722;89;0.70;511600.7
ITEM;720;50;0.78;511600.7
ITEM;700;15;0.96;511600.7
ITEM;727;155;0.53;511600.7
ITEM;751;151;0.74;511600.7
ITEM;679;89;0.84;511600.7
ITEM;712;11;1.21;511600.7
ITEM;681;133;1.08;511600.7
ITEM;693;150;0.94;511600.7
ITEM;736;35;1.25;511600.7
ITEM;742;47;0.61;511600.7
ITEM;744;60;0.79;164410
ITEM;701;114;0.71;164410
ITEM;746;88;0.49;164410
ITEM;753;73;0.89;164410
ITEM;743;126;0.70;164410
ITEM;755;69;0.60;164410
ITEM;702;97;0.91;3904.048
ITEM;741;148;0.96;37312.29
ITEM;692;20;1.14;37312.29
ITEM;711;133;1.10;37312.29
ITEM;759;112;1.02;37312.29
ITEM;725;42;0.83;37312.29
ITEM;721;28;0.73;37312.29
ITEM;691;59;0.64;15171.42
ITEM;732;99;0.91;15171.42
ITEM;748;81;0.73;15171.42
ITEM;710;19;0.81;15171.42
ITEM;602;21;0.84;15171.42
ITEM;624;28;0.63;65164.15
ITEM;644;11;0.93;103994.2
ITEM;605;20;0.96;198919.2
ITEM;601;18;0.74;198919.2
ITEM;645;9;0.98;198919.2
ITEM;661;5;0.74;6117.414
ITEM;607;5;1.02;462044.1
ITEM;664;34;0.77;462044.1
ITEM;660;20;0.50;462044.1
ITEM;666;5;0.56;462044.1
ITEM;667;2;0.88;390801.5
ITEM;603;30;0.67;390801.5
ITEM;663;24;1.18;390801.5
ITEM;665;28;1.20;390801.5
ITEM;625;37;1.11;390801.5
ITEM;640;26;0.81;390801.5
ITEM;606;16;0.70;390801.5
ITEM;620;10;0.57;390801.5
ITEM;604;37;0.81;390801.5
ITEM;627;26;0.69;390801.5
ITEM;642;35;1.06;16303.99
ITEM;623;32;0.87;16303.99
ITEM;647;30;0.56;16303.99
ITEM;622;37;0.77;16303.99
ITEM;600;26;0.69;16303.99
ITEM;626;27;0.96;16303.99
ITEM;641;18;0.61;16303.99
ITEM;313;35;0.86;16303.99
ITEM;330;55;0.88;61.35708
ITEM;320;23;1.25;61.35708
ITEM;324;34;0.98;43.00766
ITEM;407;21;0.73;43.00766
ITEM;301;50;0.68;43.00766
ITEM;406;60;0.76;19.32032
ITEM;312;1;0.63;19.32032
ITEM;404;53;0.56;19.32032
ITEM;403;28;0.49;19.32032
ITEM;322;48;0.89;163.2137
ITEM;323;8;0.53;163.2137
ITEM;332;38;0.52;163.2137
ITEM;408;11;1.10;5058.722
ITEM;405;53;0.67;16.79062
ITEM;333;74;1.19;16.79062
ITEM;300;27;0.66;16.79062
ITEM;353;55;1.11;16.79062
ITEM;343;5;0.93;16.79062
ITEM;304;35;0.99;16.79062
ITEM;352;65;1.24;16.79062
ITEM;325;73;0.76;16.79062
ITEM;321;61;0.57;16.79062
ITEM;303;53;0.79;16.79062
ITEM;305;72;1.15;16.79062
ITEM;311;6;1.07;68.03823
ITEM;342;5;0.72;68.03823
ITEM;331;25;0.61;68.03823
ITEM;341;3;0.96;63.62489
ITEM;351;74;1.18;63.62489
ITEM;350;24;1.24;63.62489
ITEM;310;11;0.56;24.07042
ITEM;8;268;0.87;24.07042
ITEM;27;158;0.99;24.07042
ITEM;20;374;1.03;24.07042
ITEM;26;468;0.69;24.07042
ITEM;3;420;0.94;24.07042
ITEM;21;785;0.61;24.07042
ITEM;4;700;0.92;24.07042
ITEM;25;168;1.23;24.07042
ITEM;6;743;1.21;24.07042
ITEM;7;490;0.61;175.8205
ITEM;22;605;0.86;175.8205
ITEM;2;232;0.57;175.8205
ITEM;5;544;1.02;136.5529
ITEM;24;530;0.80;136.5529
ITEM;1;593;1.24;136.5529
ITEM;11;60;1.03;136.5529
ITEM;23;364;0.98;136.5529
ITEM;108;363;0.99;136.5529
ITEM;106;763;1.14;136.5529
ITEM;117;157;0.77;136.5529
ITEM;118;164;0.82;136.5529
ITEM;116;939;1.12;136.5529
ITEM;121;1081;0.96;136.5529
ITEM;100;66;1.08;136.5529
ITEM;115;745;1.15;35.18529
ITEM;103;1102;1.24;35.18529
ITEM;105;411;0.97;10.46387
ITEM;114;224;0.76;1.646028
ITEM;101;656;0.90;1.646028
ITEM;109;93;0.65;1.646028
ITEM;113;881;0.55;1.646028
ITEM;110;465;0.90;16.27171
ITEM;2000;760;1.16;16.27171
ITEM;112;952;0.67;16.27171
ITEM;111;279;0.83;16.27171
ITEM;104;848;1.14;16.27171
ITEM;102;295;0.84;16.27171
ITEM;107;748;1.00;16.27171
ITEM;124;407;1.07;16.27171
ITEM;165;434;0.88;16.27171
ITEM;2004;83;0.93;16.27171
ITEM;205;563;0.61;16.27171
ITEM;207;405;1.20;16.27171
ITEM;201;600;0.73;16.27171
ITEM;400;123;0.62;637.7375
ITEM;2027;17;0.94;1142.606
ITEM;2009;138;0.62;272.5519
ITEM;219;95;0.82;272.5519
ITEM;169;545;1.03;272.5519
ITEM;164;512;1.09;272.5519
ITEM;204;254;0.91;272.5519
ITEM;2011;404;0.67;272.5519
ITEM;2003;407;1.24;272.5519
ITEM;208;258;1.17;272.5519
ITEM;401;132;1.11;272.5519
ITEM;2028;487;0.52;272.5519
ITEM;211;293;0.91;272.5519
ITEM;2034;598;0.92;272.5519
ITEM;2031;735;0.84;272.5519
ITEM;2013;151;0.50;272.5519
ITEM;2016;538;1.10;272.5519
ITEM;2022;103;0.80;272.5519
ITEM;2038;194;1.09;272.5519
ITEM;203;237;0.52;272.5519
ITEM;2029;461;1.01;1743.761
ITEM;156;298;1.23;1743.761
ITEM;218;622;1.19;1743.761
ITEM;166;444;0.78;1743.761
ITEM;2001;128;0.89;1743.761
ITEM;202;536;1.13;1743.761
ITEM;200;376;0.69;1743.761
ITEM;209;18;1.18;1743.761
ITEM;2020;271;0.53;1743.761
ITEM;162;84;0.51;1743.761
ITEM;2014;213;0.68;1743.761
ITEM;161;698;0.85;1743.761
ITEM;2005;524;1.12;1743.761
ITEM;2344;48;0.80;1743.761
ITEM;2291;74;0.69;1743.761
ITEM;2123;25;0.57;1743.761
ITEM;2262;7;0.79;1391353
ITEM;2441;69;0.85;1391353
ITEM;2251;51;0.87;5716863
ITEM;2397;30;1.18;5716863
ITEM;2260;3;0.70;2873462
ITEM;2318;15;1.06;3049964
ITEM;2253;67;0.60;3049964
ITEM;2131;50;0.72;3049964
ITEM;2453;74;1.24;3049964
ITEM;2387;28;0.80;3049964
ITEM;2271;60;1.08;3049964
ITEM;2329;77;1.16;3049964
ITEM;2136;22;0.91;3049964
ITEM;2185;40;1.14;3049964
ITEM;2270;45;0.91;3049964
ITEM;2288;59;0.66;3049964
ITEM;2541;42;1.12;1187979
ITEM;2355;76;0.98;37923.3
ITEM;2452;73;0.66;37923.3
ITEM;2322;25;1.18;37923.3
ITEM;2536;60;0.73;37923.3
ITEM;2184;25;0.89;37923.3
ITEM;2560;25;1.10;37923.3
ITEM;2321;53;0.89;37923.3
ITEM;2370;63;0.86;37923.3
</MARKET>
// SKILLS;Skill_id;Price_modifier
<SKILLS>
SKILL;5;1.12
SKILL;34;1.87
SKILL;224;1.16
SKILL;210;1.41
</SKILLS>
// MISSION , dbid , timer, id, data, title, factionid
<MISSIONS>
</MISSIONS>
// SHIP HANGAR;count;Price_modifier;Ship_filename
<HANGAR>
SHIP;1;0.96;ship_data_(excavation_escort_1).txt
SHIP;2;0.92;ship_data_(excavation_cruiser_1).txt
SHIP;3;1.09;ship_data_(support_utility_1).txt
SHIP;4;0.95;ship_data_(pirate_shuttle_1).txt
SHIP;5;1.01;ship_data_(excavation_cruiser_1).txt
SHIP;6;0.97;ship_data_(battle_shuttle_1).txt
SHIP;7;1.00;ship_data_(battle_shuttle_1).txt
SHIP;8;1.05;ship_data_(recon_shuttle_1).txt
</HANGAR>
// STORAGE;item_id;Qty;0
<STORAGE>
