// STATION DATA (Astrox Imperium) 
// STATION;variable;value
STATION;id;0
STATION;name;Kith
STATION;type;Ordinance Storage Facility
STATION;owner;Fegalefae Sizilswhea
STATION;faction;Pirate
STATION;material;station_material_Pirate.png
STATION;color;1 , .1 , .1 , 1
STATION;level;6
STATION;icon;kith.png
STATION;filename;sector_82_station_0.txt
STATION;max_hp;25000
STATION;dockfee;100
STATION;lease;1
STATION;seed;4-6-1-2-4-0-5-1-5-0-1-4-1-3-9-0-5-1-3-3-0-5-90
STATION;interior_seed;3-8-15-8
// SERVICES;servicename;bool
SERVICES;lounge;True
SERVICES;market;True
SERVICES;refinery;False
SERVICES;garage;False
SERVICES;university;True
SERVICES;hangar;True
SERVICES;storage;True
SERVICES;fabricator;False
SERVICES;contracts;False
SERVICES;admin;True

// ENTERTAINMENT;title;bonus morale, bonus loyalty;price;type;image;description
ENTERTAINMENT;Live Music Concert;0.20,0.07;25000;Musical Entertainment;entertain_show.png;Your crew is treated to an 'all expenses paid' night at a music venue of their choosing. 20% Morale , 7% Loyalty bonus.
ENTERTAINMENT;StarLuck Casino;0.05,0.05;24000;Gambling;entertain_casino.png;A weekend package to the local casino for your entire crew, complete with pocket money. 5% Morale Boost, 5% Loyalty Boost
// MERC;level;Price_modifier;Ship_filename
<MERC>
MERC;7;1.01;npc_ship_data_(excavation_escort_1).txt
MERC;7;1.73;npc_ship_data_(battle_cruiser_1).txt
</MERC>
// MARKET;Item_id;Qty;Price_modifier
<MARKET>
BUYORDER;Market Shortage: (3) Items ;341x530,343x733,341x486;220371;144004.80
ITEM;110;242;0.83;12.25802
ITEM;164;268;0.77;12.25802
ITEM;160;392;0.67;14.08251
ITEM;2019;530;0.75;14.08251
ITEM;2015;110;0.64;209.6672
ITEM;2001;507;1.20;209.6672
ITEM;2003;317;0.80;209.6672
ITEM;150;65;1.19;209.6672
ITEM;210;191;1.05;72.15067
ITEM;2011;38;1.14;72.15067
ITEM;161;338;1.25;72.15067
ITEM;2009;253;0.59;72.15067
ITEM;2002;300;0.91;72.15067
ITEM;400;473;0.88;72.15067
ITEM;204;367;0.82;72.15067
ITEM;162;416;0.92;72.15067
ITEM;217;548;1.13;72.15067
ITEM;2005;184;0.83;72.15067
ITEM;218;63;1.11;194.863
ITEM;2014;443;1.06;194.863
ITEM;153;290;0.55;194.863
ITEM;2008;556;0.60;194.863
ITEM;215;83;1.19;168.9426
ITEM;219;285;0.86;168.9426
ITEM;159;418;0.75;168.9426
ITEM;163;51;1.20;41.02105
ITEM;214;254;1.24;41.02105
ITEM;208;431;0.73;41.02105
ITEM;2018;380;1.23;41.02105
ITEM;206;282;1.08;41.02105
ITEM;2004;357;0.75;41.02105
ITEM;158;530;0.87;41.02105
ITEM;166;442;1.16;41.02105
ITEM;213;472;0.76;41.02105
ITEM;170;52;0.62;41.02105
ITEM;168;119;1.03;41.02105
ITEM;2007;324;0.89;330.3158
ITEM;203;568;0.61;330.3158
ITEM;151;138;1.08;330.3158
ITEM;2013;353;0.56;330.3158
ITEM;2016;155;1.18;453.4972
ITEM;2471;15;1.06;2952.922
ITEM;2351;26;0.60;2952.922
ITEM;2290;10;1.09;2952.922
ITEM;2353;12;0.89;2952.922
ITEM;2365;21;0.68;2952.922
ITEM;2256;17;0.81;2952.922
ITEM;2379;15;1.07;2952.922
ITEM;2212;15;1.17;2952.922
ITEM;2478;55;0.60;2952.922
ITEM;2360;22;0.81;25710.42
ITEM;2243;18;0.84;25710.42
ITEM;2316;2;1.21;25710.42
ITEM;2288;26;0.98;25710.42
ITEM;2276;53;0.94;25710.42
ITEM;2456;55;0.76;557.9269
ITEM;2307;21;0.99;1553424
ITEM;2338;28;1.01;1553424
ITEM;2253;27;1.12;1553424
ITEM;2241;15;1.15;124874.3
ITEM;2398;58;1.03;517.4324
ITEM;2551;51;1.24;517.4324
ITEM;2434;25;0.62;517.4324
ITEM;2100;13;1.08;517.4324
ITEM;2564;11;1.00;517.4324
ITEM;2164;47;0.61;517.4324
ITEM;2359;24;0.55;517.4324
ITEM;2328;21;0.70;517.4324
ITEM;2181;50;0.93;26813.74
ITEM;2474;14;0.91;26813.74
ITEM;2273;58;1.01;26813.74
</MARKET>
// SKILLS;Skill_id;Price_modifier
<SKILLS>
SKILL;31;1.62
SKILL;227;1.46
SKILL;6;1.69
SKILL;3;0.76
</SKILLS>
// MISSION , dbid , timer, id, data, title, factionid
<MISSIONS>
</MISSIONS>
// SHIP HANGAR;count;Price_modifier;Ship_filename
<HANGAR>
SHIP;1;0.98;ship_data_(transport_cruiser_1).txt
SHIP;2;0.92;ship_data_(excavation_carrier_1).txt
SHIP;3;0.95;ship_data_(support_frigate_1).txt
SHIP;4;1.00;ship_data_(recon_utility_1).txt
SHIP;5;0.98;ship_data_(support_cruiser_1).txt
</HANGAR>
// STORAGE;item_id;Qty;0
<STORAGE>
