// STATION DATA (Astrox Imperium) 
// STATION;variable;value
STATION;id;0
STATION;name;Imperium Bank
STATION;type;Banking Facility
STATION;owner;Nostrajancoro Lasme
STATION;faction;Trade
STATION;material;station_material_Trade.png
STATION;color;.70 , 1, .23 , 1
STATION;level;4
STATION;icon;imperium_bank.png
STATION;filename;sector_75_station_0.txt
STATION;max_hp;25000
STATION;dockfee;100
STATION;lease;1
STATION;seed;4-5-0-5-9-2-6-0-5-0-0-2-1-3-7-2-6-0-3-4-0-6-0
STATION;interior_seed;3-4-0-3
// SERVICES;servicename;bool
SERVICES;lounge;False
SERVICES;market;True
SERVICES;refinery;False
SERVICES;garage;True
SERVICES;university;False
SERVICES;hangar;True
SERVICES;storage;True
SERVICES;fabricator;False
SERVICES;contracts;True
SERVICES;admin;False

// ENTERTAINMENT;title;bonus morale, bonus loyalty;price;type;image;description
ENTERTAINMENT;StarLuck Casino;0.05,0.05;24000;Gambling;entertain_casino.png;A weekend package to the local casino for your entire crew, complete with pocket money. 5% Morale Boost, 5% Loyalty Boost
ENTERTAINMENT;Evening of Drinks;0.05,0.0;1500;Alcholic Drinks;entertain_bar.png;Pick up the tab for an evening of drinks for your crew, they earned it. 5% Morale Boost.
// MERC;level;Price_modifier;Ship_filename
<MERC>
MERC;5;0.99;npc_ship_data_(battle_utility_1).txt
MERC;4;1.97;npc_ship_data_(excavation_carrier_1).txt
</MERC>
// MARKET;Item_id;Qty;Price_modifier
<MARKET>
BUYORDER;Market Items Req: (1) Items ;300x772;56385;127044.00
ITEM;1201;10;1.03;0
ITEM;1161;15;0.67;2884.22
ITEM;1019;35;0.82;2884.22
ITEM;1113;13;1.26;7051.677
ITEM;1460;22;1.00;47501.78
ITEM;1151;2;0.98;4113.277
ITEM;1150;32;1.21;2675.428
ITEM;1050;26;0.84;2675.428
ITEM;1123;6;0.82;7201.873
ITEM;1002;2;1.17;1235.108
ITEM;1401;29;0.93;1235.108
ITEM;1015;5;1.03;1235.108
ITEM;1001;18;1.03;1235.108
ITEM;1007;20;1.11;1235.108
ITEM;1065;16;0.62;8160.519
ITEM;1521;20;0.72;8160.519
ITEM;1590;29;0.74;8160.519
ITEM;1560;37;0.93;1015.373
ITEM;1541;2;1.24;1015.373
ITEM;1621;26;0.94;1015.373
ITEM;1503;14;0.95;1015.373
ITEM;1513;17;1.05;1015.373
ITEM;1511;22;0.89;9101.395
ITEM;1562;7;0.95;9101.395
ITEM;1540;16;0.92;9101.395
ITEM;1631;2;1.07;9101.395
ITEM;1502;22;1.19;9101.395
ITEM;1520;6;0.61;9101.395
ITEM;1653;36;1.17;9101.395
ITEM;1561;21;1.13;3198.699
ITEM;1620;31;0.69;3198.699
ITEM;1730;17;0.66;3198.699
ITEM;1752;28;1.14;35432.74
ITEM;1701;21;0.81;2602.247
ITEM;1652;14;0.67;2602.247
ITEM;2125;194;0.72;2602.247
ITEM;42;195;0.58;11.81595
ITEM;41;129;1.21;22.34827
ITEM;2123;23;0.60;22.34827
ITEM;2131;56;0.88;22.34827
ITEM;43;128;1.08;31.78416
ITEM;40;193;1.05;31.78416
ITEM;2651;136;0.98;31.78416
ITEM;2124;189;1.19;1110.022
ITEM;2128;160;0.99;1110.022
ITEM;63;186;0.54;1110.022
ITEM;2130;75;0.84;1110.022
ITEM;2117;69;0.98;228.6687
ITEM;2114;173;0.59;228.6687
ITEM;2115;197;0.89;228.6687
ITEM;51;112;0.98;30.25276
ITEM;78;114;1.25;338.6629
ITEM;2119;13;1.13;435.3905
ITEM;2111;164;0.95;34.02794
ITEM;60;199;0.92;34.02794
ITEM;52;109;0.99;34.02794
ITEM;756;43;0.75;34.02794
ITEM;723;65;0.96;34.02794
ITEM;680;2;0.73;34.02794
ITEM;729;2;1.21;16087.22
ITEM;732;44;0.98;16087.22
ITEM;746;43;0.51;16087.22
ITEM;725;61;0.97;16087.22
ITEM;754;12;0.78;16087.22
ITEM;731;34;0.51;16087.22
ITEM;727;27;1.26;16857.2
ITEM;750;16;1.09;16857.2
ITEM;740;20;0.81;16857.2
ITEM;726;49;1.11;14638.83
ITEM;679;54;0.98;14638.83
ITEM;721;78;0.80;14638.83
ITEM;742;57;0.82;14638.83
ITEM;753;51;0.62;14638.83
ITEM;672;28;0.74;14638.83
ITEM;730;4;0.66;14638.83
ITEM;711;45;0.67;13250.24
ITEM;681;42;0.57;13250.24
ITEM;748;62;1.13;13250.24
ITEM;733;47;1.11;13250.24
ITEM;743;48;0.82;13250.24
ITEM;643;2;0.78;13250.24
ITEM;600;18;0.77;13250.24
ITEM;640;3;1.22;13250.24
ITEM;603;6;0.76;13250.24
ITEM;622;9;0.70;13250.24
ITEM;623;1;1.13;13250.24
ITEM;602;11;1.07;13250.24
ITEM;621;15;0.66;13250.24
ITEM;641;17;0.83;13250.24
ITEM;660;12;0.76;13250.24
ITEM;661;2;1.17;13250.24
ITEM;663;18;0.52;18998.46
ITEM;642;2;0.90;18998.46
ITEM;620;18;1.20;5298.119
ITEM;601;10;0.81;5298.119
ITEM;662;18;0.80;5298.119
ITEM;303;22;0.97;5298.119
ITEM;313;19;0.69;107.1554
ITEM;404;1;1.15;25.25278
ITEM;301;17;0.71;99.5042
ITEM;325;8;0.59;99.5042
ITEM;310;7;0.80;37.39208
ITEM;405;9;0.52;37.39208
ITEM;322;34;0.70;37.39208
ITEM;304;18;0.87;37.39208
ITEM;407;11;1.22;466.5814
ITEM;302;36;1.05;64.89613
ITEM;321;29;0.68;64.89613
ITEM;408;38;1.16;64.89613
ITEM;311;39;1.13;64.89613
ITEM;403;29;0.64;64.89613
ITEM;312;23;0.82;64.89613
ITEM;305;6;0.91;64.89613
ITEM;324;17;0.92;64.89613
ITEM;406;24;1.06;64.89613
ITEM;300;9;1.18;64.89613
ITEM;323;14;0.73;64.89613
ITEM;22;205;0.85;64.89613
ITEM;3;61;1.21;64.89613
ITEM;20;392;0.87;64.89613
ITEM;1;81;0.88;64.89613
ITEM;4;194;0.96;64.89613
ITEM;23;150;1.05;64.89613
ITEM;21;378;0.62;97.11646
ITEM;2;39;0.98;23.70945
ITEM;113;478;0.54;23.70945
ITEM;102;559;0.76;23.70945
ITEM;104;480;0.92;23.70945
ITEM;106;197;1.13;23.70945
ITEM;101;357;0.68;23.70945
ITEM;103;1;0.56;23.70945
ITEM;118;481;0.78;23.70945
ITEM;107;67;1.12;23.70945
ITEM;105;148;0.98;23.70945
ITEM;100;226;0.80;23.70945
ITEM;114;269;0.96;1.7205
ITEM;109;110;0.57;1.7205
ITEM;215;329;1.24;170.9434
ITEM;218;93;0.75;118.4729
ITEM;154;281;0.59;118.4729
ITEM;166;202;0.63;118.4729
ITEM;207;313;1.11;118.4729
ITEM;205;176;1.04;103.6817
ITEM;200;240;1.16;103.6817
ITEM;211;188;1.14;84.08768
ITEM;203;236;0.94;84.08768
ITEM;167;83;0.83;84.08768
ITEM;202;56;0.73;49.15104
ITEM;161;55;0.65;13.536
ITEM;208;106;1.20;13.536
ITEM;163;327;0.58;16.72155
ITEM;210;295;1.01;16.72155
ITEM;162;258;1.18;16.72155
ITEM;216;399;0.98;16.72155
ITEM;217;136;0.56;16.72155
ITEM;157;44;0.56;16.72155
ITEM;169;51;1.15;16.72155
ITEM;170;34;0.78;16.72155
ITEM;204;373;0.61;16.72155
ITEM;160;344;0.86;16.72155
ITEM;400;5;1.00;16.72155
ITEM;155;26;0.99;16.72155
ITEM;153;133;0.90;16.72155
ITEM;165;142;1.00;57.04094
ITEM;206;316;0.74;57.04094
ITEM;2455;24;1.07;57.04094
ITEM;2342;12;0.79;57.04094
ITEM;2266;20;0.69;57.04094
ITEM;2460;24;1.18;1216.05
ITEM;2311;37;0.63;1216.05
ITEM;2193;4;0.81;1216.05
ITEM;2329;27;1.24;1216.05
ITEM;2364;16;0.55;1216.05
ITEM;2359;13;1.22;1216.05
ITEM;2296;27;0.86;1216.05
ITEM;2336;5;0.52;213809
ITEM;2452;27;1.16;213809
ITEM;2253;31;0.80;213809
ITEM;2546;14;1.09;515911.5
ITEM;2408;36;1.23;515911.5
ITEM;2324;27;0.74;515911.5
ITEM;2306;30;0.56;515911.5
ITEM;2444;4;0.73;515911.5
ITEM;2271;32;0.52;515911.5
ITEM;2132;7;0.91;515911.5
ITEM;2431;31;1.10;258.4331
ITEM;2552;39;0.99;258.4331
ITEM;2242;2;0.76;258.4331
ITEM;2275;2;1.01;258.4331
ITEM;2213;22;1.21;299501.7
ITEM;2442;2;0.84;299501.7
ITEM;2113;18;1.00;299501.7
</MARKET>
// SKILLS;Skill_id;Price_modifier
<SKILLS>
SKILL;21;0.98
SKILL;44;1.85
SKILL;51;1.90
SKILL;27;0.68
</SKILLS>
// MISSION , dbid , timer, id, data, title, factionid
<MISSIONS>
</MISSIONS>
// SHIP HANGAR;count;Price_modifier;Ship_filename
<HANGAR>
SHIP;1;1.08;ship_data_(recon_carrier_1).txt
SHIP;2;1.07;ship_data_(pirate_utility_1).txt
SHIP;3;1.05;ship_data_(pirate_utility_1).txt
SHIP;4;1.07;ship_data_(transport_carrier_1).txt
SHIP;5;0.94;ship_data_(recon_cruiser_1).txt
SHIP;6;1.04;ship_data_(excavation_frigate_1).txt
</HANGAR>
// STORAGE;item_id;Qty;0
<STORAGE>
