// STATION DATA (Astrox Imperium) 
// STATION;variable;value
STATION;id;0
STATION;name;Oro Omniplex Center
STATION;type;Recon Sentry
STATION;owner;Hasrastast Belbar
STATION;faction;Labor
STATION;material;station_material_Labor.png
STATION;color;1 , .80 , .7 , 1
STATION;level;3
STATION;icon;oro_omniplex.png
STATION;filename;sector_2_station_0.txt
STATION;max_hp;25000
STATION;hp;25000
STATION;dockfee;100
STATION;lease;1
STATION;seed;4-9-0-2-7-2-7-1-5-0-2-7-0-4-8-1-0-0-3-4-1-0-0
STATION;interior_seed;3-9-15-1
// SERVICES;servicename;bool
SERVICES;lounge;True
SERVICES;market;True
SERVICES;refinery;True
SERVICES;garage;True
SERVICES;university;True
SERVICES;hangar;True
SERVICES;storage;True
SERVICES;fabricator;True
SERVICES;contracts;True
SERVICES;admin;False

// ENTERTAINMENT;title;bonus morale, bonus loyalty;price;type;image;description
ENTERTAINMENT;Pod Racing event;0.25,0.0;40000;Sport Racing Event;entertain_race.png;All expense paid trip to the weekly 'Astrox Pod Racing' (APR) event. 25% Morale Boost.
ENTERTAINMENT;Evening of Drinks;0.05,0.0;1500;Alcholic Drinks;entertain_bar.png;Pick up the tab for an evening of drinks for your crew, they earned it. 5% Morale Boost.
ENTERTAINMENT;BioSynth Wildlife Park;0.05,0.05;26000;Rest and Relaxation;entertain_park.png;A weekend package to the local wildlife BioSynth park for your entire crew, included petting zoo. 5% Morale Boost, 5% Loyalty Boost
ENTERTAINMENT;Private Concert;0.25,0.09;50000;Musical Entertainment;entertain_show.png;Provide a private concert for your entire crew, drinks and food included. 25% Morale , 9% Loyalty bonus.
ENTERTAINMENT;Spa Treatment;0.15,0.0;18500;Rest and Relaxation;entertain_spa.png;Send your crew to the spa, let them rest and relax for awhile. 15% Morale Boost.
// MERC;level;Price_modifier;Ship_filename
<MERC>
MERC;1;1.07;npc_ship_data_(battle_escort_1).txt
MERC;1;1.05;npc_ship_data_(excavation_escort_1).txt
MERC;1;1.05;npc_ship_data_(excavation_escort_2).txt
MERC;1;1.05;npc_ship_data_(excavation_escort_3).txt
</MERC>
// MARKET;Item_id;Qty;Price_modifier
<MARKET>
BUYORDER;Market Demands: (2) Items ;114x98,115x369;18008;116609.10
ITEM;400;278;1.10;55.98567
ITEM;157;275;0.69;55.98567
ITEM;206;23;1.20;55.98567
ITEM;168;201;0.63;55.98567
ITEM;158;265;1.08;55.98567
ITEM;202;153;0.53;55.98567
ITEM;204;3;1.03;55.98567
ITEM;164;71;0.96;55.98567
ITEM;151;3;0.83;55.98567
ITEM;166;3;0.95;63.61155
ITEM;169;80;0.93;63.61155
ITEM;170;14;0.86;63.61155
ITEM;207;160;0.57;63.61155
ITEM;155;97;0.82;15.9648
ITEM;200;216;0.95;15.9648
ITEM;203;234;0.61;15.9648
ITEM;150;94;0.92;15.9648
ITEM;2453;21;1.09;15.9648
ITEM;2447;5;0.72;455.0333
ITEM;2250;3;0.82;455.0333
ITEM;2362;15;0.93;96939.63
ITEM;2161;26;0.70;96939.63
ITEM;2436;8;1.11;96939.63
ITEM;2427;10;0.65;96939.63
ITEM;2286;9;0.67;96939.63
ITEM;2279;12;1.13;96939.63
ITEM;2212;10;0.58;96939.63
ITEM;2151;7;0.97;96939.63
ITEM;2340;14;0.72;99357.52
ITEM;2162;17;0.91;99357.52
ITEM;2314;11;1.16;99357.52
ITEM;2111;11;1.05;99357.52
ITEM;2190;24;0.70;99357.52
ITEM;2142;27;1.17;99357.52
ITEM;2294;25;1.06;99357.52
ITEM;2296;7;0.71;99357.52
ITEM;2291;5;0.57;133133.1
ITEM;2280;28;1.08;133133.1
ITEM;2319;29;0.89;133133.1
ITEM;2141;26;1.16;133133.1
</MARKET>
// SKILLS;Skill_id;Price_modifier
<SKILLS>
SKILL;1;0.76
SKILL;11;1.08
SKILL;21;1.88
SKILL;31;1.50
SKILL;41;0.78
SKILL;58;1.57
SKILL;71;1.21
SKILL;100;1.11
SKILL;210;1.13
SKILL;233;1.31
</SKILLS>
// MISSION , dbid , timer, id, data, title, factionid
<MISSIONS>
</MISSIONS>
// SHIP HANGAR;count;Price_modifier;Ship_filename
<HANGAR>
SHIP;1;1.04;ship_data_(support_escort_1).txt
SHIP;2;0.93;ship_data_(transport_escort_1).txt
SHIP;3;0.93;ship_data_(excavation_escort_1).txt
SHIP;4;0.93;ship_data_(excavation_escort_2).txt
SHIP;5;0.93;ship_data_(excavation_escort_3).txt
</HANGAR>
// STORAGE;item_id;Qty;0
<STORAGE>
