// STATION DATA (Astrox Imperium) 
// STATION;variable;value
STATION;id;0
STATION;name;The Dunes
STATION;type;Tavern Station
STATION;owner;Gorejid Foemepae
STATION;faction;Labor
STATION;material;station_material_Labor.png
STATION;color;1 , .80 , .7 , 1
STATION;level;4
STATION;icon;dunes_resort.png
STATION;filename;sector_4_station_0.txt
STATION;max_hp;25000
STATION;hp;25000
STATION;dockfee;100
STATION;lease;1
STATION;seed;2-3-1-2-0-0-9-1-5-2-0-4-0
STATION;interior_seed;4-6-0-7
// SERVICES;servicename;bool
SERVICES;lounge;True
SERVICES;market;True
SERVICES;refinery;False
SERVICES;garage;False
SERVICES;university;True
SERVICES;hangar;True
SERVICES;storage;False
SERVICES;fabricator;True
SERVICES;contracts;False
SERVICES;admin;False

// ENTERTAINMENT;title;bonus morale, bonus loyalty;price;type;image;description
ENTERTAINMENT;Pod Racing event;0.25,0.0;40000;Sport Racing Event;entertain_race.png;All expense paid trip to the weekly 'Astrox Pod Racing' (APR) event. 25% Morale Boost.
ENTERTAINMENT;Bottle of Whiskey;0.025,0.0;850;Whiskey;entertain_bar.png;Purchase a bottle of whiskey for each of your fleet members. 2.5% Morale bonus.
ENTERTAINMENT;Deathmatch League;0.15,0.08;68500;Sport Fighting Event;entertain_fight.png;Tickets to the Deathmatch League, where your entire fleet will enjoy a evening of bloodsport. 15% Morale , 8% Loyalty bonus.
// MERC;level;Price_modifier;Ship_filename
<MERC>
MERC;1;1.41;npc_ship_data_(battle_frigate_1).txt
MERC;2;1.05;npc_ship_data_(support_cruiser_1).txt
MERC;1;0.75;npc_ship_data_(pirate_carrier_1).txt
</MERC>
// MARKET;Item_id;Qty;Price_modifier
<MARKET>
BUYORDER;Market Out of Stock: (3) Items ;311x122,312x422,405x75;69974;91676.48
ITEM;50;101;1.00;84.88125
ITEM;77;23;0.99;84.88125
ITEM;63;126;0.73;84.88125
ITEM;2122;20;0.72;84.88125
ITEM;2123;72;0.54;84.88125
ITEM;2114;1620;0.72;43.76038
ITEM;41;100;1.01;43.76038
ITEM;62;7;0.73;43.76038
ITEM;2112;33;0.98;43.76038
ITEM;747;37;0.64;43.76038
ITEM;725;77;1.15;43.76038
ITEM;702;63;0.88;43.76038
ITEM;691;30;0.56;43.76038
ITEM;693;5;1.14;43.76038
ITEM;710;3;1.04;43.76038
ITEM;676;29;0.57;46375
ITEM;720;14;1.01;46375
ITEM;754;36;1.02;228437.5
ITEM;749;35;0.82;228437.5
ITEM;744;77;0.89;228437.5
ITEM;703;73;1.20;5468.75
ITEM;759;41;1.09;5468.75
ITEM;732;77;0.99;13256.25
ITEM;737;14;0.70;13256.25
ITEM;751;37;1.10;13256.25
ITEM;677;52;1.10;213656.3
ITEM;753;8;1.21;213656.3
ITEM;738;14;0.98;213656.3
ITEM;700;65;0.51;213656.3
ITEM;736;61;0.87;213656.3
ITEM;748;54;1.04;213656.3
ITEM;731;41;0.67;213656.3
ITEM;756;21;0.62;213656.3
ITEM;742;44;0.86;213656.3
ITEM;690;37;0.51;213656.3
ITEM;701;79;0.76;213656.3
ITEM;620;19;0.99;4418.75
ITEM;641;6;0.78;6737.5
ITEM;602;14;0.99;6737.5
ITEM;643;19;0.66;6737.5
ITEM;661;6;0.96;8537.5
ITEM;601;6;0.77;6637.5
ITEM;600;5;1.09;4918.75
ITEM;622;8;1.08;4918.75
ITEM;623;19;0.95;4918.75
ITEM;621;11;0.86;4918.75
ITEM;660;2;1.09;4918.75
ITEM;640;12;0.72;4918.75
ITEM;663;9;0.71;30187.5
ITEM;642;15;0.60;8640.625
ITEM;662;7;1.09;8640.625
ITEM;603;13;0.97;43187.5
ITEM;301;900;1.15;144.9769
ITEM;302;886;1.06;54.07762
ITEM;310;21;0.86;54.07762
ITEM;403;625;0.96;24.54531
ITEM;404;965;1.15;32.61719
ITEM;408;11;0.69;32.61719
ITEM;304;35;0.82;32.61719
ITEM;407;1014;1.07;415.3763
ITEM;323;620;0.78;25.66987
ITEM;324;21;0.64;25.66987
ITEM;322;23;0.59;25.66987
ITEM;303;9;1.04;25.66987
ITEM;305;37;0.55;25.66987
ITEM;320;31;0.70;25.66987
ITEM;405;39;0.69;25.66987
ITEM;311;26;0.52;25.66987
ITEM;313;38;1.08;25.66987
ITEM;406;10;1.07;25.66987
ITEM;321;13;0.61;25.66987
ITEM;325;540;1.06;21.84087
ITEM;312;6;0.67;21.84087
ITEM;300;631;0.68;35.68725
ITEM;4;282;1.11;35.68725
ITEM;22;40;0.68;35.68725
ITEM;2;120;0.50;35.68725
ITEM;3;2895;1.01;46.995
ITEM;20;49;0.86;46.995
ITEM;23;72;0.72;46.995
ITEM;1;327;1.14;46.995
ITEM;21;220;1.19;46.995
ITEM;102;617;1.09;2.459375
ITEM;100;517;1.20;2.459375
ITEM;107;208;0.66;2.459375
ITEM;114;462;1.06;2.459375
ITEM;101;500;0.61;0.3778125
ITEM;109;276;0.70;0.3778125
ITEM;113;340;0.58;0.3778125
ITEM;105;702;0.63;5.2375
ITEM;118;192;1.13;5.2375
ITEM;103;534;0.60;5.2375
ITEM;104;402;1.10;5.2375
ITEM;106;192;1.24;5.2375
ITEM;160;39;0.70;5.2375
ITEM;162;275;0.71;5.2375
ITEM;158;122;0.66;5.2375
ITEM;159;382;0.57;5.2375
ITEM;200;184;0.62;5.2375
ITEM;208;12;1.12;5.2375
ITEM;152;254;0.81;5.2375
ITEM;203;4;1.10;5.2375
ITEM;156;20;0.99;5.2375
ITEM;201;53;1.09;5.2375
ITEM;168;306;0.91;44.28662
ITEM;155;174;0.97;44.28662
ITEM;205;396;1.15;44.28662
ITEM;169;13;0.67;44.28662
ITEM;204;169;1.19;44.28662
ITEM;211;93;0.70;44.28662
ITEM;213;183;1.05;44.28662
ITEM;209;313;0.56;44.28662
ITEM;400;375;0.54;44.28662
ITEM;157;304;1.19;44.28662
ITEM;216;246;0.70;44.28662
ITEM;154;95;1.15;44.28662
ITEM;2142;23;1.18;118542
ITEM;2434;14;0.96;464.44
ITEM;2550;11;0.97;464.44
ITEM;2435;10;0.89;464.44
ITEM;2463;33;0.61;464.44
ITEM;2386;31;0.76;464.44
ITEM;2241;13;0.96;464.44
ITEM;2389;34;1.06;385.315
ITEM;2355;14;0.72;385.315
ITEM;2417;10;0.52;868.8749
ITEM;2341;29;0.72;868.8749
ITEM;2306;12;0.81;868.8749
ITEM;2275;11;0.75;20344.43
ITEM;2304;13;0.91;52537.93
ITEM;2442;8;1.10;52537.93
ITEM;2331;6;0.86;52537.93
ITEM;2462;15;0.92;1517.644
ITEM;2213;2;0.62;1517.644
</MARKET>
// SKILLS;Skill_id;Price_modifier
<SKILLS>
SKILL;64;0.84
SKILL;12;0.99
SKILL;44;0.58
SKILL;211;0.83
SKILL;220;1.10
SKILL;223;1.20
SKILL;54;1.06
SKILL;228;1.75
SKILL;33;1.95
SKILL;41;1.28
</SKILLS>
// MISSION , dbid , timer, id, data, title, factionid
<MISSIONS>
</MISSIONS>
// SHIP HANGAR;count;Price_modifier;Ship_filename
<HANGAR>
SHIP;1;0.93;ship_data_(battle_utility_1).txt
SHIP;2;1.01;ship_data_(excavation_utility_1).txt
SHIP;3;1.04;ship_data_(support_shuttle_1).txt
SHIP;4;0.98;ship_data_(pirate_carrier_1).txt
</HANGAR>
// STORAGE;item_id;Qty;0
<STORAGE>
