// STATION DATA (Astrox Imperium) 
// STATION;variable;value
STATION;id;0
STATION;name;Medicore University
STATION;type;Academic University
STATION;owner;Horebac Lockigalewhi
STATION;faction;Alpha
STATION;material;station_material_Alpha.png
STATION;color;1 , .46, .19, 1
STATION;level;9
STATION;icon;ad_image_8.png
STATION;filename;sector_20_station_0.txt
STATION;max_hp;25000
STATION;dockfee;100
STATION;lease;1
STATION;seed;3-0-0-1-1-1-0-1-2-8-2-2-0-3-3-3-7-90
STATION;interior_seed;4-1-0-2
// SERVICES;servicename;bool
SERVICES;lounge;False
SERVICES;market;True
SERVICES;refinery;True
SERVICES;garage;True
SERVICES;university;True
SERVICES;hangar;True
SERVICES;storage;True
SERVICES;fabricator;True
SERVICES;contracts;False
SERVICES;admin;False

// ENTERTAINMENT;title;bonus morale, bonus loyalty;price;type;image;description
ENTERTAINMENT;Live Music Concert;0.20,0.07;25000;Musical Entertainment;entertain_show.png;Your crew is treated to an 'all expenses paid' night at a music venue of their choosing. 20% Morale , 7% Loyalty bonus.
// MERC;level;Price_modifier;Ship_filename
<MERC>
MERC;4;0.86;npc_ship_data_(pirate_shuttle_1).txt
MERC;7;1.45;npc_ship_data_(pirate_carrier_1).txt
MERC;9;1.59;npc_ship_data_(battle_frigate_1).txt
</MERC>
// MARKET;Item_id;Qty;Price_modifier
<MARKET>
BUYORDER;Market Low Inventory: (1) Items ;351x520;74241;159089.80
ITEM;1766;44;0.59;2306.978
ITEM;1543;63;0.81;2306.978
ITEM;1524;74;0.61;2306.978
ITEM;1650;52;1.07;2306.978
ITEM;1761;66;0.66;5219.004
ITEM;1730;54;0.73;5219.004
ITEM;1610;59;0.85;5219.004
ITEM;1634;7;0.62;5219.004
ITEM;1722;58;0.65;5219.004
ITEM;1701;81;1.15;5219.004
ITEM;1785;55;0.62;5219.004
ITEM;1750;87;0.80;5219.004
ITEM;1654;31;1.17;5219.004
ITEM;1514;7;0.58;5219.004
ITEM;1623;46;1.11;5219.004
ITEM;1712;15;1.22;5219.004
ITEM;1754;74;1.13;5219.004
ITEM;1778;20;0.86;5219.004
ITEM;1582;74;1.01;5219.004
ITEM;1593;1;0.90;5219.004
ITEM;1500;41;0.52;5219.004
ITEM;1570;66;0.56;1119.194
ITEM;63;164;1.20;212.8006
ITEM;2123;132;0.88;212.8006
ITEM;2117;189;1.10;212.8006
ITEM;2652;285;1.17;212.8006
ITEM;77;383;0.75;212.8006
ITEM;2130;138;1.17;212.8006
ITEM;2131;296;0.75;212.8006
ITEM;50;398;0.74;212.8006
ITEM;2118;441;0.73;212.8006
ITEM;2113;99;0.63;212.8006
ITEM;2121;302;1.09;212.8006
ITEM;2127;91;0.51;212.8006
ITEM;2112;298;0.89;212.8006
ITEM;2122;421;0.61;212.8006
ITEM;76;264;1.02;155.5249
ITEM;60;88;0.67;155.5249
ITEM;2119;52;0.90;155.5249
ITEM;2650;444;0.86;155.5249
ITEM;42;344;0.68;155.5249
ITEM;2111;313;0.89;155.5249
ITEM;40;297;0.81;155.5249
ITEM;2128;375;0.66;50.62509
ITEM;2651;29;0.77;50.62509
ITEM;41;22;0.55;50.62509
ITEM;2126;275;0.53;50.62509
ITEM;52;166;0.62;22.68748
ITEM;756;94;1.08;22.68748
ITEM;733;75;1.04;22.68748
ITEM;746;8;1.22;22.68748
ITEM;693;104;0.97;10057.82
ITEM;737;56;0.93;10057.82
ITEM;750;30;0.53;10057.82
ITEM;757;130;1.15;10057.82
ITEM;741;126;0.64;10057.82
ITEM;677;57;0.62;10057.82
ITEM;744;119;0.95;10057.82
ITEM;723;165;1.15;10057.82
ITEM;749;51;1.19;10057.82
ITEM;678;14;1.04;10057.82
ITEM;758;119;1.16;10057.82
ITEM;727;87;1.05;10057.82
ITEM;674;44;1.21;10057.82
ITEM;726;178;0.96;10057.82
ITEM;753;6;0.82;10057.82
ITEM;711;51;0.70;14197.32
ITEM;740;139;0.99;14197.32
ITEM;751;89;1.13;14197.32
ITEM;720;27;1.11;14197.32
ITEM;679;76;0.59;14197.32
ITEM;701;66;0.69;14197.32
ITEM;730;25;0.82;14197.32
ITEM;680;101;1.00;14197.32
ITEM;728;1;1.04;13656.21
ITEM;754;132;1.21;13656.21
ITEM;681;128;1.03;13656.21
ITEM;722;33;0.91;13656.21
ITEM;755;57;0.62;13656.21
ITEM;702;86;1.10;13656.21
ITEM;752;120;1.22;13656.21
ITEM;725;98;1.13;13656.21
ITEM;675;81;0.57;13656.21
ITEM;735;85;0.92;13656.21
ITEM;692;58;1.11;15708.29
ITEM;700;105;0.65;15708.29
ITEM;729;130;1.13;15030.69
ITEM;670;75;1.23;15030.69
ITEM;736;53;1.09;15030.69
ITEM;661;12;0.55;15030.69
ITEM;642;12;1.00;15030.69
ITEM;602;44;0.63;15030.69
ITEM;620;23;1.26;15030.69
ITEM;646;29;1.19;15030.69
ITEM;605;28;0.53;15030.69
ITEM;600;16;0.55;15030.69
ITEM;643;31;0.99;42905.72
ITEM;608;40;1.02;42905.72
ITEM;628;11;0.67;42905.72
ITEM;625;28;1.22;42905.72
ITEM;621;5;0.92;42905.72
ITEM;603;39;0.75;42905.72
ITEM;626;35;0.56;168343.1
ITEM;647;41;0.57;168343.1
ITEM;667;33;1.19;168343.1
ITEM;668;30;0.66;168343.1
ITEM;624;6;0.70;74241.55
ITEM;640;2;1.25;74241.55
ITEM;660;33;0.80;74241.55
ITEM;607;2;1.04;74241.55
ITEM;662;37;1.06;74241.55
ITEM;606;4;1.19;74241.55
ITEM;665;4;0.62;74241.55
ITEM;645;16;0.69;74241.55
ITEM;641;14;1.20;10701.98
ITEM;648;28;0.75;10701.98
ITEM;622;26;0.84;10701.98
ITEM;664;26;1.24;10701.98
ITEM;666;11;1.02;345701.3
ITEM;627;1;1.14;345701.3
ITEM;623;36;0.93;345701.3
ITEM;644;26;1.12;345701.3
ITEM;663;25;0.53;345701.3
ITEM;601;35;1.06;345701.3
ITEM;604;2;0.91;345701.3
ITEM;351;48;0.68;51.5158
ITEM;407;63;0.56;51.5158
ITEM;311;8;0.62;51.5158
ITEM;304;30;0.80;91.79945
ITEM;352;41;0.65;138.9898
ITEM;325;51;1.20;138.9898
ITEM;322;7;0.91;138.9898
ITEM;341;46;0.71;138.9898
ITEM;313;63;1.17;138.9898
ITEM;404;7;0.65;138.9898
ITEM;324;21;0.85;138.9898
ITEM;312;1;0.64;138.9898
ITEM;300;24;0.72;138.9898
ITEM;350;60;0.74;138.9898
ITEM;406;85;0.53;138.9898
ITEM;302;66;0.80;138.9898
ITEM;408;22;0.52;138.9898
ITEM;403;71;0.88;17.10047
ITEM;332;18;0.56;29.52978
ITEM;320;5;1.06;29.52978
ITEM;310;49;0.73;29.52978
ITEM;342;11;0.66;29.52978
ITEM;353;60;1.25;29.52978
ITEM;321;74;0.57;29.52978
ITEM;303;57;0.68;29.52978
ITEM;330;8;0.73;29.52978
ITEM;333;2;0.88;29.52978
ITEM;405;68;1.07;29.18286
ITEM;340;5;0.91;29.18286
ITEM;331;38;0.51;29.18286
ITEM;323;68;1.02;33.97576
ITEM;343;64;1.19;33.97576
ITEM;301;76;1.03;33.97576
ITEM;305;73;1.20;157.4808
ITEM;4;678;0.52;157.4808
ITEM;23;204;0.92;157.4808
ITEM;9;491;1.12;157.4808
ITEM;21;241;1.28;157.4808
ITEM;27;17;1.00;7756.065
ITEM;28;458;1.17;7756.065
ITEM;20;165;0.66;7756.065
ITEM;26;14;1.15;7756.065
ITEM;22;435;1.09;336.427
ITEM;8;272;1.23;336.427
ITEM;2;641;0.68;336.427
ITEM;25;108;0.80;336.427
ITEM;6;759;0.49;86.90081
ITEM;11;385;0.52;86.90081
ITEM;3;525;0.49;18.7759
ITEM;1;143;1.05;18.7759
ITEM;7;360;0.59;18.7759
ITEM;24;295;1.11;18.7759
ITEM;5;288;1.10;18.7759
ITEM;107;868;0.53;18.7759
ITEM;102;666;0.58;18.7759
ITEM;119;886;1.19;18.7759
ITEM;104;1206;0.53;18.7759
ITEM;117;946;0.97;18.7759
ITEM;103;231;0.57;18.7759
ITEM;112;507;1.20;18.7759
ITEM;115;778;0.74;18.7759
ITEM;123;1169;0.83;18.7759
ITEM;109;660;0.56;2.166644
ITEM;105;771;0.84;7.100488
ITEM;100;904;0.74;7.100488
ITEM;124;746;1.12;7.100488
ITEM;114;79;1.11;2.050977
ITEM;113;238;0.60;2.050977
ITEM;106;694;0.98;2.050977
ITEM;111;919;0.60;2.050977
ITEM;116;551;0.68;2.050977
ITEM;110;1281;0.89;2.050977
ITEM;2000;1289;0.56;2.050977
ITEM;108;902;0.57;2.050977
ITEM;121;999;1.00;2.050977
ITEM;118;220;0.61;2.628678
ITEM;101;368;0.67;2.628678
ITEM;2008;383;0.93;2.628678
ITEM;216;701;0.88;2.628678
ITEM;2022;333;0.82;2.628678
ITEM;209;456;0.64;2.628678
ITEM;162;229;0.70;2.628678
ITEM;200;628;1.08;2.628678
ITEM;2009;439;1.11;2.628678
ITEM;160;556;0.83;2.628678
ITEM;212;807;0.58;2.628678
ITEM;2011;694;0.75;2.628678
ITEM;2005;208;0.66;135.5089
ITEM;219;43;0.95;135.5089
ITEM;214;228;1.08;135.5089
ITEM;202;546;0.65;135.5089
ITEM;2045;669;0.96;1874.36
ITEM;169;92;1.22;1874.36
ITEM;2031;16;1.11;1874.36
ITEM;2014;137;1.15;1874.36
ITEM;2032;451;0.90;1874.36
ITEM;203;409;0.85;68.34017
ITEM;2029;146;0.88;1483.141
ITEM;154;264;0.99;39.94926
ITEM;401;400;0.84;39.94926
ITEM;163;709;0.73;39.94926
ITEM;167;779;1.00;39.94926
ITEM;215;675;0.57;39.94926
ITEM;2033;127;1.03;39.94926
ITEM;2034;643;0.67;39.94926
ITEM;217;525;1.16;39.94926
ITEM;150;133;0.80;39.94926
ITEM;2040;780;0.53;39.94926
ITEM;2016;404;0.66;221.73
ITEM;2048;259;0.58;221.73
ITEM;400;803;1.12;221.73
ITEM;2047;555;1.13;221.73
ITEM;208;601;0.69;221.73
ITEM;2027;618;0.70;221.73
ITEM;2015;550;1.20;221.73
ITEM;2024;473;0.87;221.73
ITEM;157;192;0.77;221.73
ITEM;153;871;0.69;221.73
ITEM;2123;20;1.15;221.73
ITEM;2281;49;0.57;98999.26
ITEM;2350;89;0.52;17811.7
ITEM;2372;1;0.90;17811.7
ITEM;2157;1;1.01;17811.7
ITEM;2409;12;1.08;17811.7
ITEM;2363;40;0.72;17811.7
ITEM;2314;47;0.98;17811.7
ITEM;2365;75;0.85;17811.7
ITEM;2430;44;0.94;220.2939
ITEM;2185;79;1.00;220.2939
ITEM;2208;22;0.74;220.2939
ITEM;2131;10;0.96;220.2939
ITEM;2508;45;1.25;220.2939
ITEM;2280;54;0.85;220.2939
ITEM;2354;86;0.49;16080.38
ITEM;2429;53;1.19;158.4255
ITEM;2556;38;0.75;158.4255
ITEM;2173;19;0.79;158.4255
ITEM;2261;52;1.09;158.4255
ITEM;2174;34;0.81;158.4255
ITEM;2334;84;0.65;158.4255
ITEM;2416;78;1.13;158.4255
ITEM;2473;17;1.09;158.4255
ITEM;2319;38;0.80;158.4255
ITEM;2289;82;1.00;158.4255
ITEM;2102;28;0.88;158.4255
ITEM;2100;12;0.78;158.4255
ITEM;2326;37;0.90;158.4255
ITEM;2440;29;0.82;158.4255
ITEM;2457;87;0.78;158.4255
ITEM;2347;18;0.60;158.4255
ITEM;2148;87;0.72;4142055
ITEM;2507;46;0.57;4142055
ITEM;2343;15;0.88;4142055
ITEM;2120;35;1.15;412.1116
ITEM;2295;72;0.71;22339.13
ITEM;2136;84;0.83;22339.13
ITEM;2466;34;1.06;22339.13
ITEM;2419;33;0.80;22339.13
ITEM;2246;63;0.97;22339.13
</MARKET>
// SKILLS;Skill_id;Price_modifier
<SKILLS>
SKILL;53;1.34
SKILL;7;0.88
SKILL;6;1.87
SKILL;231;1.24
SKILL;41;1.37
SKILL;228;1.85
</SKILLS>
// MISSION , dbid , timer, id, data, title, factionid
<MISSIONS>
</MISSIONS>
// SHIP HANGAR;count;Price_modifier;Ship_filename
<HANGAR>
SHIP;1;0.97;ship_data_(support_carrier_1).txt
SHIP;2;0.99;ship_data_(pirate_escort_1).txt
SHIP;3;0.90;ship_data_(excavation_utility_1).txt
SHIP;4;1.10;ship_data_(pirate_utility_1).txt
SHIP;5;0.99;ship_data_(excavation_escort_1).txt
SHIP;6;1.07;ship_data_(support_shuttle_1).txt
SHIP;7;0.93;ship_data_(recon_utility_1).txt
SHIP;8;0.97;ship_data_(transport_carrier_1).txt
</HANGAR>
// STORAGE;item_id;Qty;0
<STORAGE>
