// STATION DATA (Astrox Imperium) 
// STATION;variable;value
STATION;id;1
STATION;name;Oak Industries
STATION;type;Fabrication Plant
STATION;owner;Foexonhas Xulwenars
STATION;faction;Trade
STATION;material;station_material_Trade.png
STATION;color;.70 , 1, .23 , 1
STATION;level;7
STATION;icon;oak.png
STATION;filename;sector_69_station_1.txt
STATION;max_hp;25000
STATION;dockfee;100
STATION;lease;1
STATION;seed;2-9-0-1-2-2-6-0-7-4-2-3-0
STATION;interior_seed;5-0-45-2
// SERVICES;servicename;bool
SERVICES;lounge;False
SERVICES;market;True
SERVICES;refinery;True
SERVICES;garage;True
SERVICES;university;True
SERVICES;hangar;True
SERVICES;storage;True
SERVICES;fabricator;True
SERVICES;contracts;False
SERVICES;admin;False

// ENTERTAINMENT;title;bonus morale, bonus loyalty;price;type;image;description
ENTERTAINMENT;Karaoke Night;0.15,0.05;15000;Musical Entertainment;entertain_show.png;Your fleet is treated to a night of karaoke at the local music tavern. 15% Morale , 5% Loyalty bonus.
ENTERTAINMENT;Live Music Concert;0.20,0.07;25000;Musical Entertainment;entertain_show.png;Your crew is treated to an 'all expenses paid' night at a music venue of their choosing. 20% Morale , 7% Loyalty bonus.
ENTERTAINMENT;BioSynth Wildlife Park;0.05,0.05;26000;Rest and Relaxation;entertain_park.png;A weekend package to the local wildlife BioSynth park for your entire crew, included petting zoo. 5% Morale Boost, 5% Loyalty Boost
ENTERTAINMENT;Evening of Drinks;0.05,0.0;1500;Alcholic Drinks;entertain_bar.png;Pick up the tab for an evening of drinks for your crew, they earned it. 5% Morale Boost.
// MERC;level;Price_modifier;Ship_filename
<MERC>
MERC;8;1.39;npc_ship_data_(transport_escort_1).txt
MERC;8;1.67;npc_ship_data_(support_shuttle_1).txt
MERC;9;1.53;npc_ship_data_(battle_utility_1).txt
</MERC>
// MARKET;Item_id;Qty;Price_modifier
<MARKET>
SELLORDER;Looking to Sell (1) Items ;310x37;1535;145057.50
ITEM;2118;143;0.99;297.9264
ITEM;2120;108;0.61;190.1523
ITEM;40;74;0.68;7.836527
ITEM;2129;114;0.98;7.836527
ITEM;2113;289;0.83;7.836527
ITEM;2112;214;0.80;7.836527
ITEM;2117;122;0.56;7.836527
ITEM;2124;104;0.86;759.37
ITEM;77;11;0.60;759.37
ITEM;78;21;0.53;759.37
ITEM;75;261;0.74;74.86682
ITEM;52;63;0.91;35.78946
ITEM;758;102;0.63;48951.25
ITEM;690;46;1.21;48951.25
ITEM;725;41;0.94;48951.25
ITEM;730;135;0.74;48951.25
ITEM;701;73;0.73;48951.25
ITEM;711;35;0.58;48951.25
ITEM;753;106;0.70;92350.17
ITEM;742;90;1.01;87126.42
ITEM;760;51;0.59;112939.6
ITEM;723;92;1.05;5420.987
ITEM;756;19;1.05;5420.987
ITEM;732;119;0.96;12207.37
ITEM;674;118;0.52;12207.37
ITEM;743;20;0.84;12207.37
ITEM;735;89;0.55;12207.37
ITEM;672;22;1.09;199034.1
ITEM;671;33;0.85;199034.1
ITEM;728;13;1.05;13655.41
ITEM;746;92;0.78;13655.41
ITEM;726;76;0.66;13655.41
ITEM;744;98;0.90;189633.5
ITEM;727;35;1.15;189633.5
ITEM;748;40;0.78;105615.6
ITEM;752;34;0.78;105615.6
ITEM;680;79;0.86;17956.41
ITEM;677;25;0.99;182516.3
ITEM;757;38;1.10;43013.01
ITEM;604;21;0.99;43013.01
ITEM;624;11;0.98;109312.8
ITEM;600;3;0.69;109312.8
ITEM;602;4;1.13;17256.61
ITEM;625;14;0.54;96393.72
ITEM;645;28;0.83;96393.72
ITEM;643;28;1.17;51143.56
ITEM;622;7;1.03;51143.56
ITEM;642;6;0.76;10797.66
ITEM;665;10;0.88;175887.6
ITEM;620;3;0.62;175887.6
ITEM;626;23;0.55;158290.2
ITEM;605;25;0.78;158290.2
ITEM;666;12;1.04;349123
ITEM;660;5;0.76;3069.031
ITEM;603;26;1.06;45818.4
ITEM;661;26;0.61;45818.4
ITEM;601;5;1.00;8605.746
ITEM;663;3;0.58;22056.39
ITEM;664;19;0.81;86264.32
ITEM;646;25;1.06;86264.32
ITEM;606;24;1.17;86264.32
ITEM;644;4;0.91;100222.6
ITEM;640;16;1.22;100222.6
ITEM;621;5;0.99;8473.297
ITEM;662;32;0.74;10389.17
ITEM;623;10;1.06;45821.79
ITEM;641;21;1.00;45821.79
ITEM;323;54;0.91;29.22381
ITEM;352;50;0.79;29.22381
ITEM;302;50;0.63;27.73448
ITEM;312;24;0.70;27.73448
ITEM;406;40;1.08;29.00558
ITEM;321;52;1.14;29.00558
ITEM;404;30;0.99;21.11192
ITEM;341;52;0.89;21.11192
ITEM;322;66;0.60;98.87551
ITEM;408;14;1.13;5178.367
ITEM;353;61;1.20;5178.367
ITEM;342;8;0.70;15.8795
ITEM;340;53;0.89;15.8795
ITEM;403;49;1.00;15.8795
ITEM;333;56;0.90;248.9099
ITEM;350;15;1.07;248.9099
ITEM;320;4;0.94;16.17027
ITEM;305;10;0.82;16.17027
ITEM;311;26;0.90;16.17027
ITEM;313;7;0.68;106.035
ITEM;301;41;0.98;106.035
ITEM;300;4;0.89;106.035
ITEM;332;37;0.76;106.035
ITEM;324;23;1.02;44.42977
ITEM;405;31;0.85;44.42977
ITEM;407;7;0.92;44.42977
ITEM;304;2;0.93;107.6396
ITEM;331;34;0.71;81.41891
ITEM;351;36;0.93;81.41891
ITEM;343;51;0.65;81.41891
ITEM;330;52;1.03;81.41891
ITEM;303;69;1.22;90.85342
ITEM;310;60;0.51;90.85342
ITEM;325;12;0.79;14.85248
ITEM;1;313;0.79;14.85248
ITEM;24;121;1.15;14.85248
ITEM;23;332;1.00;597.832
ITEM;3;180;1.06;47.74831
ITEM;7;322;0.90;47.74831
ITEM;20;597;0.91;75.64193
ITEM;2;371;0.61;13.18022
ITEM;4;671;1.01;81.84981
ITEM;6;153;0.51;81.84981
ITEM;5;651;1.07;81.84981
ITEM;22;174;0.96;284.9654
ITEM;21;46;0.90;152.1385
ITEM;11;99;0.56;39.28487
ITEM;25;572;0.88;39.28487
ITEM;26;340;0.76;3783.632
ITEM;113;326;0.75;3783.632
ITEM;101;823;0.83;0.5123491
ITEM;107;50;0.80;0.5123491
ITEM;111;39;0.95;20.59394
ITEM;104;935;0.80;20.59394
ITEM;105;144;0.93;20.59394
ITEM;102;1;0.99;2.116968
ITEM;106;414;0.81;6.761339
ITEM;108;307;1.19;6.761339
ITEM;117;297;0.82;37.53725
ITEM;110;220;0.94;37.53725
ITEM;109;342;0.99;4.34443
ITEM;100;542;1.02;0.4412605
ITEM;121;810;0.86;0.4412605
ITEM;115;436;1.23;0.4412605
ITEM;103;273;0.68;0.4412605
ITEM;118;109;0.98;4.629137
ITEM;2000;766;1.07;4.629137
ITEM;112;488;1.05;4.629137
ITEM;114;829;0.71;4.629137
ITEM;153;201;1.11;4.629137
ITEM;218;427;0.96;4.629137
ITEM;209;248;1.09;67.9905
ITEM;2024;419;0.63;67.9905
ITEM;214;66;0.99;104.0837
ITEM;2021;386;1.03;104.0837
ITEM;2006;133;1.10;104.0837
ITEM;2026;169;1.16;1090.285
ITEM;2028;61;0.86;1275.941
ITEM;163;452;0.92;29.32797
ITEM;166;181;0.59;29.32797
ITEM;164;115;1.17;23.49286
ITEM;401;564;1.05;23.49286
ITEM;2002;262;0.85;93.94941
ITEM;207;458;0.98;93.94941
ITEM;2010;473;0.99;112.6646
ITEM;159;47;0.73;112.6646
ITEM;152;604;0.54;112.6646
ITEM;219;412;1.01;87.49247
ITEM;2004;294;0.85;150.8731
ITEM;2023;132;0.93;454.7684
ITEM;150;376;0.55;454.7684
ITEM;2016;144;1.12;454.7684
ITEM;162;286;1.01;22.48224
ITEM;204;432;0.67;22.48224
ITEM;211;307;0.94;66.6102
ITEM;203;95;1.01;82.79634
ITEM;2017;120;0.74;82.79634
ITEM;157;536;0.92;33.39601
ITEM;2003;592;0.68;93.98595
ITEM;2005;356;1.23;93.98595
ITEM;400;12;1.11;1257.498
ITEM;2018;19;0.82;531.7697
ITEM;2007;45;0.69;531.7697
ITEM;165;257;0.64;531.7697
ITEM;170;14;0.60;23.40763
ITEM;2014;635;0.66;23.40763
ITEM;2126;57;1.11;23.40763
ITEM;2420;13;1.06;4486.667
ITEM;2355;40;1.10;42818.35
ITEM;2529;58;0.63;7591.468
ITEM;2171;6;1.01;19681.47
ITEM;2165;30;1.15;19681.47
ITEM;2143;58;0.88;163744.1
ITEM;2376;31;1.06;163744.1
ITEM;2440;54;0.64;163744.1
ITEM;2269;27;1.09;65040.5
ITEM;2396;23;0.92;229.6178
ITEM;2221;12;1.00;87045.44
ITEM;2308;54;1.22;87045.44
ITEM;2368;17;0.70;65225.82
ITEM;2283;17;0.87;65225.82
ITEM;2427;11;0.96;122.0827
ITEM;2224;14;0.82;122.0827
ITEM;2471;62;1.02;2718.933
ITEM;2486;65;1.04;2718.933
ITEM;2301;7;1.20;2718.933
ITEM;2314;26;1.20;2718.933
ITEM;2389;34;0.51;2718.933
ITEM;2411;10;0.66;2158.394
ITEM;2494;32;1.21;2158.394
ITEM;2392;60;0.91;2158.394
ITEM;2145;8;0.97;735352.3
ITEM;2316;47;0.90;735352.3
ITEM;2474;65;1.03;735352.3
ITEM;2429;31;0.80;735352.3
ITEM;2351;17;0.71;20578.04
ITEM;2557;11;0.57;20578.04
ITEM;2334;24;1.02;66969.37
ITEM;2135;64;1.02;711216.5
ITEM;2333;40;0.72;711216.5
</MARKET>
// SKILLS;Skill_id;Price_modifier
<SKILLS>
SKILL;34;1.94
SKILL;232;1.16
SKILL;15;1.97
SKILL;229;1.93
SKILL;230;0.92
SKILL;33;0.61
SKILL;51;1.42
SKILL;13;1.18
SKILL;53;1.33
SKILL;223;0.74
</SKILLS>
// MISSION , dbid , timer, id, data, title, factionid
<MISSIONS>
</MISSIONS>
// SHIP HANGAR;count;Price_modifier;Ship_filename
<HANGAR>
SHIP;1;0.93;ship_data_(pirate_utility_1).txt
SHIP;2;1.01;ship_data_(support_cruiser_1).txt
SHIP;3;1.10;ship_data_(support_shuttle_1).txt
SHIP;4;1.04;ship_data_(excavation_shuttle_1).txt
</HANGAR>
// STORAGE;item_id;Qty;0
<STORAGE>
