// STATION DATA (Astrox Imperium) 
// STATION;variable;value
STATION;id;1
STATION;name;StarShepards Headquarters
STATION;type;Worship Center
STATION;owner;Temple Of the Void
STATION;faction;Temple
STATION;material;station_material_Temple.png
STATION;color; 1.0 , 0.0 , 1.0 , 1.0
STATION;level;9
STATION;icon;star_shepards.png
STATION;filename;sector_0_station_3.txt
STATION;max_hp;25000
STATION;dockfee;25
STATION;lease;1
STATION;seed;2-2-0-1-4-0-4-1-3-0-0-4-1-3-6-1-5-1-1-3-1-3-0
STATION;interior_seed;3-3-15-3
// SERVICES;servicename;bool
SERVICES;lounge;False
SERVICES;market;True
SERVICES;refinery;True
SERVICES;garage;True
SERVICES;university;True
SERVICES;hangar;True
SERVICES;storage;True
SERVICES;fabricator;True
SERVICES;contracts;True
SERVICES;admin;True

// ENTERTAINMENT;title;bonus morale, bonus loyalty;price;type;image;description
ENTERTAINMENT;Pod Racing event;0.25,0.0;40000;Sport Racing Event;entertain_race.png;All expense paid trip to the weekly 'Astrox Pod Racing' (APR) event. 25% Morale Boost.
ENTERTAINMENT;Astrox Opera House;0.26,0.07;51000;Musical Entertainment;entertain_opera.png;Provide a private opera concert for your entire crew at the famous 'Astrox Opera House', drinks and food included. 26% Morale , 7% Loyalty bonus.
// MERC;level;Price_modifier;Ship_filename
<MERC>
ITEM;1560;56;0.87
ITEM;1752;56;0.76
ITEM;1754;82;0.87
ITEM;1620;52;0.86
ITEM;1512;35;0.66
ITEM;1633;82;1.22
ITEM;1761;17;0.57
ITEM;1552;61;1.14
ITEM;1521;51;1.03
ITEM;1641;9;0.73
ITEM;1541;33;0.53
ITEM;1543;80;0.51
ITEM;1524;26;0.70
ITEM;1501;33;0.90
ITEM;1779;87;1.14
ITEM;1772;43;0.80
ITEM;1572;76;0.89
ITEM;1582;33;1.07
ITEM;1614;43;0.52
ITEM;1561;34;1.12
ITEM;1563;71;0.98
ITEM;1611;23;0.61
ITEM;1722;60;0.58
ITEM;1766;63;1.03
ITEM;1701;34;0.62
ITEM;1531;46;0.66
ITEM;1610;24;0.83
ITEM;1700;10;1.16
ITEM;1631;68;1.06
ITEM;1770;81;1.05
ITEM;1711;41;0.98
ITEM;1514;51;0.69
ITEM;1617;22;0.59
ITEM;51;112;0.66
ITEM;70;76;0.85
ITEM;2122;368;0.84
ITEM;2113;289;1.13
ITEM;2127;449;1.21
ITEM;2126;329;0.74
ITEM;2111;209;0.65
ITEM;2120;433;0.87
ITEM;63;163;1.00
ITEM;76;193;1.01
ITEM;2651;221;0.77
ITEM;78;134;0.97
ITEM;2123;206;0.72
ITEM;2118;24;0.99
ITEM;61;319;0.71
ITEM;50;225;0.52
ITEM;2652;190;1.01
ITEM;53;78;0.54
ITEM;2121;169;0.67
ITEM;2119;437;0.79
ITEM;2124;229;0.79
ITEM;2112;220;0.52
ITEM;2114;1;0.99
ITEM;2128;357;0.70
ITEM;41;173;0.96
ITEM;77;353;0.54
ITEM;2116;352;0.53
ITEM;2130;69;1.23
ITEM;675;60;1.04
ITEM;750;155;1.05
ITEM;731;41;1.19
ITEM;725;68;0.79
ITEM;747;88;0.61
ITEM;749;132;0.85
ITEM;759;11;1.03
ITEM;703;151;0.91
ITEM;679;8;0.64
ITEM;754;154;1.09
ITEM;734;59;1.00
ITEM;758;114;0.63
ITEM;712;139;0.71
ITEM;730;50;0.84
ITEM;752;172;0.78
ITEM;691;132;0.57
ITEM;690;29;0.74
ITEM;744;101;0.92
ITEM;746;50;1.12
ITEM;729;25;1.18
ITEM;723;49;1.11
ITEM;755;110;1.22
ITEM;722;163;0.51
ITEM;692;5;0.62
ITEM;693;97;0.61
ITEM;673;160;0.97
ITEM;736;120;1.06
ITEM;751;88;1.07
ITEM;670;22;0.98
ITEM;738;135;1.20
ITEM;674;33;0.78
ITEM;680;66;1.15
ITEM;742;104;0.78
ITEM;727;31;1.09
ITEM;733;106;1.09
ITEM;666;24;0.87
ITEM;628;42;0.54
ITEM;642;19;1.14
ITEM;601;32;1.06
ITEM;626;14;0.63
ITEM;623;27;1.19
ITEM;645;8;0.52
ITEM;627;35;1.17
ITEM;620;41;0.59
ITEM;643;28;0.63
ITEM;663;33;0.68
ITEM;661;34;1.21
ITEM;660;30;0.68
ITEM;600;42;0.53
ITEM;625;35;0.54
ITEM;621;2;0.64
ITEM;608;4;0.98
ITEM;662;22;0.66
ITEM;605;34;0.54
ITEM;668;39;1.06
ITEM;640;33;1.18
ITEM;606;28;1.08
ITEM;604;44;1.03
ITEM;641;24;1.14
ITEM;646;40;0.66
ITEM;648;20;0.91
ITEM;607;42;1.21
ITEM;603;31;0.89
ITEM;624;25;0.92
ITEM;622;7;1.19
ITEM;665;10;0.95
ITEM;667;28;0.52
ITEM;664;6;0.98
ITEM;647;14;0.81
ITEM;602;9;1.03
ITEM;644;43;0.89
ITEM;333;66;0.91
ITEM;320;62;0.85
ITEM;342;76;1.12
ITEM;301;8;0.73
ITEM;304;28;0.78
ITEM;404;25;0.61
ITEM;330;72;0.63
ITEM;331;24;0.56
ITEM;325;6;0.57
ITEM;405;38;0.85
ITEM;408;59;0.69
ITEM;311;34;0.85
ITEM;332;17;0.55
ITEM;312;50;0.60
ITEM;302;48;0.94
ITEM;350;86;1.14
ITEM;321;48;1.22
ITEM;351;43;1.04
ITEM;343;68;1.16
ITEM;322;19;0.91
ITEM;300;82;0.80
ITEM;353;9;0.70
ITEM;323;89;0.84
ITEM;305;49;0.74
ITEM;313;87;0.70
ITEM;340;17;0.85
ITEM;403;82;1.00
ITEM;324;8;0.51
ITEM;341;74;1.21
ITEM;406;3;1.17
ITEM;310;39;0.71
ITEM;407;16;0.90
ITEM;303;82;1.00
ITEM;352;85;1.07
ITEM;23;831;0.76
ITEM;24;2;0.97
ITEM;5;859;0.73
ITEM;7;473;0.99
ITEM;3;885;1.04
ITEM;9;695;0.76
ITEM;11;569;0.94
ITEM;22;191;0.57
ITEM;8;25;1.23
ITEM;20;105;0.77
ITEM;27;253;0.85
ITEM;1;576;1.02
ITEM;4;176;1.11
ITEM;21;259;0.78
ITEM;26;464;1.16
ITEM;25;482;0.59
ITEM;2;748;1.10
ITEM;6;88;0.64
ITEM;28;668;0.66
ITEM;112;876;0.69
ITEM;102;443;0.70
ITEM;123;1095;1.19
ITEM;2000;623;1.14
ITEM;100;773;0.73
ITEM;118;558;1.13
ITEM;103;1042;0.60
ITEM;106;92;0.54
ITEM;107;736;0.53
ITEM;111;482;1.14
ITEM;116;225;1.19
ITEM;104;1046;1.23
ITEM;117;976;1.01
ITEM;113;808;1.05
ITEM;124;146;0.96
ITEM;105;1210;0.86
ITEM;115;1004;1.24
ITEM;119;875;0.82
ITEM;110;574;0.81
ITEM;109;283;0.63
ITEM;114;1060;1.03
ITEM;108;190;1.03
ITEM;101;674;1.09
ITEM;121;1142;1.19
ITEM;2015;596;0.95
ITEM;2027;886;0.97
ITEM;208;11;0.80
ITEM;401;9;1.16
ITEM;217;15;0.85
ITEM;2042;307;0.94
ITEM;2021;703;0.95
ITEM;2002;48;0.62
ITEM;402;755;0.57
ITEM;2001;339;0.75
ITEM;169;472;1.01
ITEM;164;673;0.84
ITEM;2026;118;0.75
ITEM;2044;221;1.04
ITEM;2030;335;0.96
ITEM;2014;384;0.97
ITEM;216;114;1.04
ITEM;211;112;0.82
ITEM;204;697;0.54
ITEM;2006;672;1.09
ITEM;2010;479;1.24
ITEM;167;538;0.68
ITEM;2046;820;1.24
ITEM;2009;76;1.07
ITEM;2049;231;0.94
ITEM;168;595;1.06
ITEM;162;182;1.07
ITEM;2003;126;0.70
ITEM;151;624;0.83
ITEM;150;156;0.63
ITEM;206;215;0.54
ITEM;2045;136;0.61
ITEM;2025;349;1.21
ITEM;2041;387;1.06
ITEM;209;283;0.67
ITEM;156;540;0.81
ITEM;2011;226;0.68
ITEM;2008;877;0.59
ITEM;170;823;1.02
ITEM;219;91;0.98
ITEM;2036;78;1.02
ITEM;2004;245;1.13
ITEM;2012;435;0.73
ITEM;2007;847;0.90
ITEM;2038;708;0.74
ITEM;166;712;1.05
ITEM;2320;9;1.07
ITEM;2504;18;0.66
ITEM;2121;80;1.10
ITEM;2146;86;0.79
ITEM;2305;39;0.61
ITEM;2535;69;0.85
ITEM;2295;54;0.90
ITEM;2177;46;0.67
ITEM;2538;20;0.62
ITEM;2297;8;0.65
ITEM;2451;38;0.67
ITEM;2186;35;1.20
ITEM;2247;78;0.99
ITEM;2282;67;0.78
ITEM;2560;2;1.07
ITEM;2160;3;0.52
ITEM;2387;8;0.65
ITEM;2389;54;0.64
ITEM;2215;7;0.70
ITEM;2402;74;1.20
ITEM;2143;16;1.03
ITEM;2400;48;0.88
ITEM;2508;13;0.75
ITEM;2469;84;1.19
ITEM;2122;72;0.68
ITEM;2413;76;0.92
ITEM;2534;23;1.20
ITEM;2182;50;1.00
ITEM;2481;2;0.93
ITEM;2112;6;1.01
ITEM;2531;42;0.67
ITEM;2416;54;0.61
ITEM;2557;11;0.83
ITEM;2507;89;0.59
ITEM;2487;51;0.62
</MARKET>
// SKILLS;Skill_id;Price_modifier
<SKILLS>
SKILL;234;1.04
SKILL;212;1.93
SKILL;102;1.66
SKILL;225;1.15
</SKILLS>
// MISSION , dbid , timer, id, data, title, factionid
<MISSIONS>
</MISSIONS>
// SHIP HANGAR;count;Price_modifier;Ship_filename
<HANGAR>
SHIP;1;1.1;ship_data_(support_shuttle_1).txt
SHIP;1;1.1;ship_data_(support_escort_1).txt
SHIP;1;1.1;ship_data_(support_escort_2).txt
SHIP;4;1.02;ship_data_(support_utility_1).txt
SHIP;4;1.02;ship_data_(support_utility_2).txt
SHIP;4;1.02;ship_data_(support_frigate_1).txt
</HANGAR>
// OFFICES;office_name;npc_name;faction_id;faction_req;level;img;scripting_file;scripting_id;
<OFFICE>
OFFICE;(Tutorial Office) Camera Basics;Ratamaq Guru;1;0.0;26;station.png;male_2.png;accessory_18.png;tutorial_camera_basics.txt;2
OFFICE;(Tutorial Office) Navigation Basics;Arji Darn;1;0.0;26;station.png;male_3.png;accessory_18.png;tutorial_navigation_basics.txt;2
OFFICE;(Tutorial Office) Life Support Basics;Carter Burke;1;0.0;26;station.png;male_4.png;accessory_19.png;tutorial_life_support.txt;2
OFFICE;(Tutorial Office) Basic Drones;Daniel Traek;1;0.0;43;station.png;male_4.png;accessory_17.png;tutorial_drones.txt;2
</OFFICE>
// STORAGE;item_id;Qty;0
<STORAGE>
